Phantom,Source Organ ID,Source Organ Name,Source Type,Source Energy (MeV),Target Organ ID,Target Organ Name,Target Organ Mass (g),Dose (Gy/source),SAF (kg^-1),Relative Error,Statistical Uncertainty (%)
Adult Male,9500,Liver,photon,10.0,4700,Cervical spine_cortical,103.94340658852639,1.686206659e-15,0.0010524474163564664,0.9994998749,99.94998749
Adult Male,9500,Liver,photon,10.0,4800,Cervical spine_spongiosa,78.91527127699649,5.641926623e-15,0.003521413621489626,0.9994998749,99.94998749
Adult Male,9500,Liver,photon,10.0,4900,Thoracic spine_cortical,289.44012909388636,7.902888974e-15,0.00493259532456769,0.4028300995,40.28300995
Adult Male,9500,Liver,photon,10.0,5000,Thoracic spine_spongiosa,345.22177328276103,9.306842076e-15,0.005808873927192724,0.4723744715,47.23744715
Adult Male,9500,Liver,photon,10.0,5100,Lumbar spine_cortical,188.0474514135168,4.5756083500000005e-15,0.002855870103770344,0.574525093,57.452509299999996
Adult Male,9500,Liver,photon,10.0,5200,Lumbar spine_spongiosa,291.5843646006448,4.181896526e-15,0.0026101345115484933,0.5188562556,51.88562556
Adult Male,9500,Liver,photon,10.0,5300,Sacrum_cortical,110.3202882637184,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,photon,10.0,5400,Sacrum_spongiosa,192.22399895868529,7.555050023e-17,4.715491327655949e-05,0.9994998749,99.94998749
Adult Male,9500,Liver,photon,10.0,5500,Sternum_cortical,9.99052342484,8.987015799e-15,0.005609254066178074,0.8651814064,86.51814064
Adult Male,9500,Liver,photon,10.0,5600,Sternum_spongiosa,61.4200837170186,1.1587639280000002e-14,0.007232435571769798,0.7113782924,71.13782923999999
Adult Male,9500,Liver,photon,10.0,5700,Cartilage_costal,56.3314637893434,3.59126041e-14,0.02241488443776668,0.4659520705,46.59520705
Adult Male,9500,Liver,photon,10.0,5800,Cartilage_discs,82.0629794582262,1.879395497e-14,0.011730264049026195,0.5416929238,54.16929238
Adult Male,9500,Liver,photon,10.0,6100,Brain,1517.389677890517,2.383189186e-17,1.4874696930575757e-05,0.9867373034,98.67373033999999
Adult Male,9500,Liver,photon,10.0,6200,Breast_left_adipose tissue,7.7690252574697,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,photon,10.0,6300,Breast_left_glandular tissue,5.1801340681112995,0.0,0.0,0.0,0.0
