Phantom Group,Sex,Quantity,Organ ID,Organ/tissue,Reference (cm or g),Value (cm or g),% Error
ICRP145_Resized,Male,Organ,12801,"Teeth, retention region",0.039954869530306754,0.039954869530306754,0.0
ICRP145_Resized,Male,Organ,12900,"Testis, left",15.886632618024978,15.886632618024978,0.0
ICRP145_Resized,Male,Organ,13000,"Testis, right",15.88868316630075,15.88868316630075,0.0
ICRP145_Resized,Male,Organ,13100,Thymus,22.925457109594,22.925457109594,0.0
ICRP145_Resized,Male,Organ,13200,Thyroid,20.661579089271694,20.661579089271694,0.0
ICRP145_Resized,Male,Organ,13300,"Tongue, upper (food)",19.470364063699463,19.470364063699463,0.0
ICRP145_Resized,Male,Organ,13301,"Tongue, lower",50.28212048099303,50.28212048099303,0.0
ICRP145_Resized,Male,Organ,13400,Tonsils,2.900397931324652,2.900397931324652,0.0
ICRP145_Resized,Male,Organ,13500,"Ureter, left",7.7946537683302655,7.7946537683302655,0.0
ICRP145_Resized,Male,Organ,13600,"Ureter, right",6.8776365210910235,6.8776365210910235,0.0
ICRP145_Resized,Male,Organ,13700,"Urinary bladder wall, insensitive",43.38224494218406,43.38224494218406,0.0
ICRP145_Resized,Male,Organ,13701,"Urinary bladder wall, sensitive, 118/116~193/185 um",1.8323037463906737,1.8323037463906737,0.0
ICRP145_Resized,Male,Organ,13800,Urinary bladder contents,176.9688705458481,176.9688705458481,0.0
ICRP145_Resized,Male,Organ,14000,Air inside body,0.12961389207378246,0.12961389207378246,0.0
ICRP145_Resized,Female,Height,,,150.0,150.0,0.0
ICRP145_Resized,Female,Total Body Mass,,,55830.456323601065,55830.456323601065,0.0
ICRP145_Resized,Female,Organ,100,"Adrenal, left",6.071448112350957,6.071448112350957,0.0
ICRP145_Resized,Female,Organ,200,"Adrenal, right",7.703218256794416,7.703218256794416,0.0
ICRP145_Resized,Female,Organ,300,"ET1, 0~8 um",0.007924529708712479,0.007924529708712479,0.0
ICRP145_Resized,Female,Organ,301,"ET1, 8~40 um",0.03196698688356106,0.03196698688356106,0.0
ICRP145_Resized,Female,Organ,302,"ET1, 40~50 um",0.010078703608281862,0.010078703608281862,0.0
ICRP145_Resized,Female,Organ,303,"ET1, 50 um~surface",4.045658953906863,4.045658953906863,0.0
ICRP145_Resized,Female,Organ,400,"ET2, -15~0 um",0.09587556171632611,0.09587556171632611,0.0
ICRP145_Resized,Female,Organ,401,"ET2, 0~40 um",0.26496143267256445,0.26496143267256445,0.0
ICRP145_Resized,Female,Organ,402,"ET2, 40~50 um",0.0665560994452484,0.0665560994452484,0.0
ICRP145_Resized,Female,Organ,403,"ET2, 50~55 um",0.03335057554905102,0.03335057554905102,0.0
ICRP145_Resized,Female,Organ,404,"ET2, 55~65 um",0.0667129771027223,0.0667129771027223,0.0
ICRP145_Resized,Female,Organ,405,"ET2, 65 um~surface",13.046614395885328,13.046614395885328,0.0
ICRP145_Resized,Female,Organ,500,"Oral mucosa, tongue",0.06047540426954316,0.06047540426954316,0.0
ICRP145_Resized,Female,Organ,501,"Oral mucosa, mouth floor",0.014827393268182634,0.014827393268182634,0.0
ICRP145_Resized,Female,Organ,600,"Oral mucosa, lips, and cheeks",0.01727768864507327,0.01727768864507327,0.0
ICRP145_Resized,Female,Organ,700,Trachea,7.310630166206021,7.310630166206021,0.0
ICRP145_Resized,Female,Organ,800,"BB1, -11~-6 um",0.009115993927556278,0.009115993927556278,0.0
ICRP145_Resized,Female,Organ,801,"BB1, -6~0 um",0.01125210033731858,0.01125210033731858,0.0
ICRP145_Resized,Female,Organ,802,"BB1, 0~10 um",0.01879631350912945,0.01879631350912945,0.0
ICRP145_Resized,Female,Organ,803,"BB1, 10~35 um",0.04723245132635067,0.04723245132635067,0.0
ICRP145_Resized,Female,Organ,804,"BB1, 35~40 um",0.009483620598232472,0.009483620598232472,0.0
ICRP145_Resized,Female,Organ,805,"BB1, 40~50 um",0.01901574022419252,0.01901574022419252,0.0
ICRP145_Resized,Female,Organ,806,"BB1, 50~60 um",0.019069118517038002,0.019069118517038002,0.0
ICRP145_Resized,Female,Organ,807,"BB1, 60~70 um",0.019123297723818527,0.019123297723818527,0.0
ICRP145_Resized,Female,Organ,808,"BB1, 70 um~surface",1.0501364795827444,1.0501364795827444,0.0
ICRP145_Resized,Female,Organ,900,"Blood in large arteries, head",217.5471266518745,217.5471266518745,0.0
ICRP145_Resized,Female,Organ,910,"Blood in large veins, head",652.5937774776165,652.5937774776165,0.0
ICRP145_Resized,Female,Organ,1300,"Humeri, upper, cortical",193.24730062085052,193.24730062085052,0.0
ICRP145_Resized,Female,Organ,1400,"Humeri, upper, spongiosa",95.94336760544012,95.94336760544012,0.0
ICRP145_Resized,Female,Organ,1500,"Humeri, upper, medullary cavity",36.526539479581984,36.526539479581984,0.0
ICRP145_Resized,Female,Organ,1700,"Humeri, lower, spongiosa",44.769956985398146,44.769956985398146,0.0
ICRP145_Resized,Female,Organ,1900,"Ulnae and radii, cortical",139.57919439424796,139.57919439424796,0.0
ICRP145_Resized,Female,Organ,2000,"Ulnae and radii, spongiosa",77.38599722080703,77.38599722080703,0.0
ICRP145_Resized,Female,Organ,2100,"Ulnae and radii, medullary cavity",30.3443563001217,30.3443563001217,0.0
ICRP145_Resized,Female,Organ,2200,"Wrists and hand bones, cortical",93.64006536917407,93.64006536917407,0.0
ICRP145_Resized,Female,Organ,2300,"Wrists and hand bones, spongiosa",61.77877050186059,61.77877050186059,0.0
ICRP145_Resized,Female,Organ,2400,"Clavicles, cortical",29.262017967304722,29.262017967304722,0.0
ICRP145_Resized,Female,Organ,2500,"Clavicles, spongiosa",34.580868456351084,34.580868456351084,0.0
ICRP145_Resized,Female,Organ,2600,"Cranium, cortical",385.5631665799589,385.5631665799589,0.0
ICRP145_Resized,Female,Organ,2700,"Cranium, spongiosa",368.92548590690365,368.92548590690365,0.0
ICRP145_Resized,Female,Organ,2800,"Femora, upper, cortical",412.0076762886126,412.0076762886126,0.0
ICRP145_Resized,Female,Organ,2900,"Femora, upper, spongiosa",205.1783646869525,205.1783646869525,0.0
ICRP145_Resized,Female,Organ,3000,"Femora, upper, medullary cavity",81.16596116594185,81.16596116594185,0.0
ICRP145_Resized,Female,Organ,3200,"Femora, lower, spongiosa",144.4334560562011,144.4334560562011,0.0
ICRP145_Resized,Female,Organ,3400,"Tibiae, fibulae, and patellae, cortical",493.9394014058951,493.9394014058951,0.0
ICRP145_Resized,Female,Organ,3500,"Tibiae, fibulae, and patellae, spongiosa",505.05497614149635,505.05497614149635,0.0
ICRP145_Resized,Female,Organ,3600,"Tibiae, fibulae, and patellae, medullary cavity",81.04754748706709,81.04754748706709,0.0
ICRP145_Resized,Female,Organ,3700,"Ankles and foot, cortical",166.22924931147367,166.22924931147367,0.0
ICRP145_Resized,Female,Organ,3800,"Ankles and foot, spongiosa",246.60655367397058,246.60655367397058,0.0
ICRP145_Resized,Female,Organ,3900,"Mandible, cortical",41.61903666337843,41.61903666337843,0.0
ICRP145_Resized,Female,Organ,4000,"Mandible, spongiosa",30.64089130675969,30.64089130675969,0.0
ICRP145_Resized,Female,Organ,4100,"Pelvis, cortical",233.77205355739343,233.77205355739343,0.0
ICRP145_Resized,Female,Organ,4200,"Pelvis, spongiosa",405.79911228028556,405.79911228028556,0.0
ICRP145_Resized,Female,Organ,4300,"Ribs, cortical",146.52705765494983,146.52705765494983,0.0
ICRP145_Resized,Female,Organ,4400,"Ribs, spongiosa",247.01172627310714,247.01172627310714,0.0
ICRP145_Resized,Female,Organ,4500,"Scapulae, cortical",108.38469129549162,108.38469129549162,0.0
ICRP145_Resized,Female,Organ,4600,"Scapulae, spongiosa",86.16200582785456,86.16200582785456,0.0
ICRP145_Resized,Female,Organ,4700,"Cervical spine, cortical",65.29128173114489,65.29128173114489,0.0
ICRP145_Resized,Female,Organ,4800,"Cervical spine, spongiosa",68.8796009356445,68.8796009356445,0.0
ICRP145_Resized,Female,Organ,4900,"Thoracic spine, cortical",183.32968132242632,183.32968132242632,0.0
ICRP145_Resized,Female,Organ,5000,"Thoracic spine, spongiosa",242.19362180268075,242.19362180268075,0.0
ICRP145_Resized,Female,Organ,5100,"Lumbar spine, cortical",139.1041497328945,139.1041497328945,0.0
ICRP145_Resized,Female,Organ,5200,"Lumbar spine, spongiosa",236.01226296756053,236.01226296756053,0.0
ICRP145_Resized,Female,Organ,5300,"Sacrum, cortical",71.46974118457116,71.46974118457116,0.0
ICRP145_Resized,Female,Organ,5400,"Sacrum, spongiosa",137.91484250974412,137.91484250974412,0.0
ICRP145_Resized,Female,Organ,5500,"Sternum, cortical",1.5010860186318231,1.5010860186318231,0.0
ICRP145_Resized,Female,Organ,5600,"Sternum, spongiosa",45.73445527247788,45.73445527247788,0.0
ICRP145_Resized,Female,Organ,5700,"Cartilage, costal",37.37271201076071,37.37271201076071,0.0
ICRP145_Resized,Female,Organ,5800,"Cartilage, discs",61.84904617170622,61.84904617170622,0.0
ICRP145_Resized,Female,Organ,6100,Brain,1276.255611476403,1276.255611476403,0.0
ICRP145_Resized,Female,Organ,6200,"Breast, left, adipose tissue",147.12110663808974,147.12110663808974,0.0
ICRP145_Resized,Female,Organ,6300,"Breast, left, glandular tissue",91.28857509325019,91.28857509325019,0.0
ICRP145_Resized,Female,Organ,6400,"Breast, right, adipose tissue",147.17322653384187,147.17322653384187,0.0
ICRP145_Resized,Female,Organ,6500,"Breast, right, glandular tissue",91.2885780331,91.2885780331,0.0
ICRP145_Resized,Female,Organ,6600,"Eye lens, sensitive, left",0.03622300389933872,0.03622300389933872,0.0
ICRP145_Resized,Female,Organ,6601,"Eye lens, insensitive, left",0.17629263398513356,0.17629263398513356,0.0
ICRP145_Resized,Female,Organ,6700,"Cornea, left",1.0246947705434375,1.0246947705434375,0.0
ICRP145_Resized,Female,Organ,6701,"Aqueous, left",0.28340749362487316,0.28340749362487316,0.0
ICRP145_Resized,Female,Organ,6702,"Vitreous, left",5.635845002719309,5.635845002719309,0.0
ICRP145_Resized,Female,Organ,6800," Eye lens, sensitive, right",0.03621758049926151,0.03621758049926151,0.0
ICRP145_Resized,Female,Organ,6801,"Eye lens, insensitive, right",0.17626844641168382,0.17626844641168382,0.0
ICRP145_Resized,Female,Organ,6900,"Cornea, right",1.0245552773956903,1.0245552773956903,0.0
ICRP145_Resized,Female,Organ,6901,"Aqueous, right",0.28336883702869314,0.28336883702869314,0.0
ICRP145_Resized,Female,Organ,6902,"Vitreous, right",5.635086860502781,5.635086860502781,0.0
ICRP145_Resized,Female,Organ,7000,Gallbladder wall,7.304689191881326,7.304689191881326,0.0
ICRP145_Resized,Female,Organ,7100,Gallbladder contents,42.75333087110025,42.75333087110025,0.0
ICRP145_Resized,Female,Organ,7200,"Stomach wall, 0~60 um",1.3903497243940606,1.3903497243940606,0.0
ICRP145_Resized,Female,Organ,7201,"Stomach wall, 60~100 um",0.9296354936216783,0.9296354936216783,0.0
ICRP145_Resized,Female,Organ,7202,"Stomach wall, 100~300 um",4.681649456937874,4.681649456937874,0.0
ICRP145_Resized,Female,Organ,7203,"Stomach wall, 300 um~surface",146.9752972840381,146.9752972840381,0.0
ICRP145_Resized,Female,Organ,7300,Stomach contents,204.8597209351243,204.8597209351243,0.0
ICRP145_Resized,Female,Organ,7400,"Small intestine wall, 0~130 um",10.992268087188622,10.992268087188622,0.0
ICRP145_Resized,Female,Organ,7401,"Small intestine wall, 130~150 um",1.7115965627327447,1.7115965627327447,0.0
ICRP145_Resized,Female,Organ,7402,"Small intestine wall, 150~200 um",4.302960740628387,4.302960740628387,0.0
ICRP145_Resized,Female,Organ,7403,"Small intestine wall, 200 um~surface",656.1363144167585,656.1363144167585,0.0
ICRP145_Resized,Female,Organ,7500,"Small intestine contents, -500~0 um",40.283164827756245,40.283164827756245,0.0
ICRP145_Resized,Female,Organ,7501,"Small intestine contents, centre~500 um",209.11127664246104,209.11127664246104,0.0
ICRP145_Resized,Female,Organ,7600,"Ascending colon wall, 0~280 um",3.96435796686349,3.96435796686349,0.0
ICRP145_Resized,Female,Organ,7601,"Ascending colon wall, 280~300 um",0.28670851767912137,0.28670851767912137,0.0
ICRP145_Resized,Female,Organ,7602,"Ascending colon wall, 300 um~surface",96.0026078759689,96.0026078759689,0.0
ICRP145_Resized,Female,Organ,7700,Ascending colon contents,89.07567787195607,89.07567787195607,0.0
ICRP145_Resized,Female,Organ,7800,"Transverse colon wall, right, 0~280 um",3.2778987229707193,3.2778987229707193,0.0
ICRP145_Resized,Female,Organ,7801,"Transverse colon wall, right, 280~300 um",0.23720362434207826,0.23720362434207826,0.0
ICRP145_Resized,Female,Organ,7802,"Transverse colon wall, right, 300 um~surface",57.759258267056126,57.759258267056126,0.0
ICRP145_Resized,Female,Organ,7900,"Transverse colon contents, right",53.43720966141019,53.43720966141019,0.0
ICRP145_Resized,Female,Organ,8000,"Transverse colon wall, left, 0~280 um",1.955932294456287,1.955932294456287,0.0
ICRP145_Resized,Female,Organ,8001,"Transverse colon wall, left, 280~300 um",0.14251325535407672,0.14251325535407672,0.0
ICRP145_Resized,Female,Organ,8002,"Transverse colon wall, left, 300 um~surface",59.16702656050499,59.16702656050499,0.0
ICRP145_Resized,Female,Organ,8100,"Transverse colon contents, left",26.725288710014933,26.725288710014933,0.0
ICRP145_Resized,Female,Organ,8200,"Descending colon wall, 0~280 um",2.690583817598887,2.690583817598887,0.0
ICRP145_Resized,Female,Organ,8201,"Descending colon wall, 280~300 um",0.19554502971440993,0.19554502971440993,0.0
ICRP145_Resized,Female,Organ,8202,"Descending colon wall, 300 um~surface",97.37107604600283,97.37107604600283,0.0
ICRP145_Resized,Female,Organ,8300,Descending colon contents,44.53739168279195,44.53739168279195,0.0
ICRP145_Resized,Female,Organ,8400,"Sigmoid colon wall, 0~280 um",3.760559858738921,3.760559858738921,0.0
ICRP145_Resized,Female,Organ,8401,"Sigmoid colon wall, 280~300 um",0.2724839487321792,0.2724839487321792,0.0
ICRP145_Resized,Female,Organ,8402,"Sigmoid colon wall, 300 um~surface",46.10085161985466,46.10085161985466,0.0
ICRP145_Resized,Female,Organ,8500,Sigmoid colon contents,71.24931336214216,71.24931336214216,0.0
ICRP145_Resized,Female,Organ,8600,Rectum wall,27.849953681452988,27.849953681452988,0.0
ICRP145_Resized,Female,Organ,8700,Heart wall,259.09406587698584,259.09406587698584,0.0
ICRP145_Resized,Female,Organ,8800,Blood in heart chamber,329.55695619518747,329.55695619518747,0.0
ICRP145_Resized,Female,Organ,8900,"Kidney, left, cortex",132.7946008488992,132.7946008488992,0.0
ICRP145_Resized,Female,Organ,9000,"Kidney, left, medulla",33.34864965330282,33.34864965330282,0.0
ICRP145_Resized,Female,Organ,9100,"Kidney, left, pelvis",6.675083180733894,6.675083180733894,0.0
ICRP145_Resized,Female,Organ,9200,"Kidney, right, cortex",111.46747823643939,111.46747823643939,0.0
ICRP145_Resized,Female,Organ,9300,"Kidney, right, medulla",28.00323397048926,28.00323397048926,0.0
ICRP145_Resized,Female,Organ,9400,"Kidney, right, pelvis",5.604213010212043,5.604213010212043,0.0
ICRP145_Resized,Female,Organ,9500,Liver,1612.1569298984964,1612.1569298984964,0.0
ICRP145_Resized,Female,Organ,9700,"Lung (AI), left",380.55422201082007,380.55422201082007,0.0
ICRP145_Resized,Female,Organ,9900,"Lung (AI), right",465.4036237031395,465.4036237031395,0.0
ICRP145_Resized,Female,Organ,10000,"Lymphatic nodes, ET",11.730053672539896,11.730053672539896,0.0
ICRP145_Resized,Female,Organ,10100,"Lymphatic nodes, thoracic",11.307762833683439,11.307762833683439,0.0
ICRP145_Resized,Female,Organ,10200,"Lymphatic nodes, head",3.978355764715066,3.978355764715066,0.0
ICRP145_Resized,Female,Organ,10300,"Lymphatic nodes, trunk",92.06307636380377,92.06307636380377,0.0
ICRP145_Resized,Female,Organ,10400,"Lymphatic nodes, arms",7.81268855787673,7.81268855787673,0.0
ICRP145_Resized,Female,Organ,10500,"Lymphatic nodes, legs",7.658550766013324,7.658550766013324,0.0
ICRP145_Resized,Female,Organ,10600,"Muscle, head",15824.543639820877,15824.543639820877,0.0
ICRP145_Resized,Female,Organ,11000,"Oesophagus wall, 0~190 um",1.667856331315392,1.667856331315392,0.0
ICRP145_Resized,Female,Organ,11001,"Oesophagus wall, 190~200 um",0.08969558132206938,0.08969558132206938,0.0
ICRP145_Resized,Female,Organ,11002,"Oesophagus wall, 200 um~surface",36.763729584406356,36.763729584406356,0.0
ICRP145_Resized,Female,Organ,11003,Oesophagus contents,18.93034878285749,18.93034878285749,0.0
ICRP145_Resized,Female,Organ,11100,"Ovary, left",5.62764938985794,5.62764938985794,0.0
ICRP145_Resized,Female,Organ,11200,"Ovary, right",5.627653310417494,5.627653310417494,0.0
ICRP145_Resized,Female,Organ,11300,Pancreas,128.75133062298374,128.75133062298374,0.0
ICRP145_Resized,Female,Organ,11400,Pituitary gland,0.5736272725586633,0.5736272725586633,0.0
ICRP145_Resized,Female,Organ,11600,"RST, head",22170.762514499675,22170.762514499675,0.0
ICRP145_Resized,Female,Organ,12000,"Salivary glands, left",33.00490738942372,33.00490738942372,0.0
ICRP145_Resized,Female,Organ,12100,"Salivary glands, right",33.018562922338575,33.018562922338575,0.0
ICRP145_Resized,Female,Organ,12200,"Skin, head, insensitive",2159.529472474827,2159.529472474827,0.0
ICRP145_Resized,Female,Organ,12201,"Skin, head, sensitive, 50~100 um",82.17758190275877,82.17758190275877,0.0
ICRP145_Resized,Female,Organ,12600,Spinal cord,17.139528814037053,17.139528814037053,0.0
ICRP145_Resized,Female,Organ,12700,Spleen,166.9161382670743,166.9161382670743,0.0
ICRP145_Resized,Female,Organ,12800,Teeth,37.2253814068201,37.2253814068201,0.0
ICRP145_Resized,Female,Organ,12801,"Teeth, retention region",0.03312339058900195,0.03312339058900195,0.0
ICRP145_Resized,Female,Organ,13100,Thymus,18.2617220785338,18.2617220785338,0.0
ICRP145_Resized,Female,Organ,13200,Thyroid,17.328734464969504,17.328734464969504,0.0
ICRP145_Resized,Female,Organ,13300,"Tongue, upper (food)",19.30798905086368,19.30798905086368,0.0
ICRP145_Resized,Female,Organ,13301,"Tongue, lower",36.98845524675037,36.98845524675037,0.0
ICRP145_Resized,Female,Organ,13400,Tonsils,2.8321214487124466,2.8321214487124466,0.0
ICRP145_Resized,Female,Organ,13500,"Ureter, left",6.848147406219677,6.848147406219677,0.0
ICRP145_Resized,Female,Organ,13600,"Ureter, right",6.848148078288194,6.848148078288194,0.0
ICRP145_Resized,Female,Organ,13700,"Urinary bladder wall, insensitive",34.33226627317216,34.33226627317216,0.0
ICRP145_Resized,Female,Organ,13701,"Urinary bladder wall, sensitive, 118/116~193/185 um",2.012106842758913,2.012106842758913,0.0
ICRP145_Resized,Female,Organ,13800,Urinary bladder contents,178.1388863622707,178.1388863622707,0.0
ICRP145_Resized,Female,Organ,13900,Uterus,73.03085942050788,73.03085942050788,0.0
ICRP145_Resized,Female,Organ,14000,Air inside body,0.03280972068539056,0.03280972068539056,0.0
Filipino,Male,Height,,,165.0,163.349998,-1.0000012121212125
Filipino,Male,Total Body Mass,,,64305.65943986049,62913.48692506307,-2.1649300029329335
Filipino,Male,Organ,100,"Adrenal, left",7.682875779483626,7.339557366386806,-4.468618560951074
Filipino,Male,Organ,200,"Adrenal, right",7.682878120561571,7.339559914050722,-4.468614510388131
Filipino,Male,Organ,300,"ET1, 0~8 um",0.020909350507041794,0.02125042772631844,1.631218622318185
Filipino,Male,Organ,301,"ET1, 8~40 um",0.08390790617048587,0.08528914288194016,1.6461341660079878
Filipino,Male,Organ,302,"ET1, 40~50 um",0.026311444646383204,0.02674445354528913,1.645705527482123
Filipino,Male,Organ,303,"ET1, 50 um~surface",10.590084637630946,10.763909158401564,1.6413893440751848
Filipino,Male,Organ,400,"ET2, -15~0 um",0.13026326375295708,0.12638885250142964,-2.9742930891668835
Filipino,Male,Organ,401,"ET2, 0~40 um",0.35961655400283893,0.3655267692846555,1.6434769801419957
Filipino,Male,Organ,402,"ET2, 40~50 um",0.0902278602647502,0.09171705682984466,1.6504841860649198
Filipino,Male,Organ,403,"ET2, 50~55 um",0.045177739814410006,0.04591906397866724,1.640905825086849
Filipino,Male,Organ,404,"ET2, 55~65 um",0.09045939511482488,0.09194757000853794,1.6451302728965167
Filipino,Male,Organ,405,"ET2, 65 um~surface",26.65721265489982,27.09475870979821,1.641379616701847
Filipino,Male,Organ,500,"Oral mucosa, tongue",0.07928266440780482,0.07623877513173967,-3.83928731306046
Filipino,Male,Organ,501,"Oral mucosa, mouth floor",0.021848301208725867,0.020980664987055333,-3.9711839075342565
Filipino,Male,Organ,600,"Oral mucosa, lips, and cheeks",0.021373259965762476,0.020542670464576456,-3.886115185594191
Filipino,Male,Organ,700,Trachea,9.170181856473425,7.050574731750703,-23.11412312097657
Filipino,Male,Organ,800,"BB1, -11~-6 um",0.02226724751063029,0.0216049584538451,-2.974274465081567
Filipino,Male,Organ,801,"BB1, -6~0 um",0.027572477725654843,0.028024731262323622,1.640235386782011
Filipino,Male,Organ,802,"BB1, 0~10 um",0.04602574961014392,0.04678203018261107,1.6431683978493345
Filipino,Male,Organ,803,"BB1, 10~35 um",0.11539195132946477,0.11728434688655266,1.639971883034342
Filipino,Male,Organ,804,"BB1, 35~40 um",0.02314408795097901,0.02352524680371814,1.6468951100879547
Filipino,Male,Organ,805,"BB1, 40~50 um",0.04634119309153492,0.04710105031320131,1.6397014642361276
Filipino,Male,Organ,806,"BB1, 50~60 um",0.04641840943255409,0.04717976261567303,1.6401966211814767
Filipino,Male,Organ,807,"BB1, 60~70 um",0.04650029902436529,0.047263471588676005,1.6412207670123315
Filipino,Male,Organ,808,"BB1, 70 um~surface",2.4569212237893963,2.497251507932316,1.6414968356501483
Filipino,Male,Organ,900,"Blood in large arteries, head",296.0033216594926,287.2113698967393,-2.9702206426139726
Filipino,Male,Organ,910,"Blood in large veins, head",888.5159014647871,862.0404712643776,-2.9797362272034427
Filipino,Male,Organ,1300,"Humeri, upper, cortical",235.29476661760665,230.22484732919466,-2.154709754616626
Filipino,Male,Organ,1400,"Humeri, upper, spongiosa",128.91177570946775,115.95283941113479,-10.052562092961075
Filipino,Male,Organ,1500,"Humeri, upper, medullary cavity",63.391080113217384,61.508291806082404,-2.9701155174707434
Filipino,Male,Organ,1700,"Humeri, lower, spongiosa",45.02954463198989,44.99223282206611,-0.08286073116821756
Filipino,Male,Organ,1900,"Ulnae and radii, cortical",241.68181638925523,236.58221514946865,-2.110047547628949
Filipino,Male,Organ,2000,"Ulnae and radii, spongiosa",137.134046341523,128.1417179444475,-6.557327401162458
Filipino,Male,Organ,2100,"Ulnae and radii, medullary cavity",20.34818660526051,19.743827001122906,-2.9700907302538737
Filipino,Male,Organ,2200,"Wrists and hand bones, cortical",160.62490272893928,157.16388889420833,-2.154718089119433
Filipino,Male,Organ,2300,"Wrists and hand bones, spongiosa",105.23178826377375,107.63053936911585,2.279492865149641
Filipino,Male,Organ,2400,"Clavicles, cortical",42.69533347934776,41.77535452123023,-2.1547529510749395
Filipino,Male,Organ,2500,"Clavicles, spongiosa",39.86844525948271,36.778519175130796,-7.750304944778294
Filipino,Male,Organ,2600,"Cranium, cortical",541.3707962659504,529.705814552004,-2.154712037369661
Filipino,Male,Organ,2700,"Cranium, spongiosa",363.80335920595917,377.54120254518426,3.776172756955694
Filipino,Male,Organ,2800,"Femora, upper, cortical",487.3951669720985,476.8930839971037,-2.154736789910759
Filipino,Male,Organ,2900,"Femora, upper, spongiosa",360.85186834463804,365.69573183643763,1.3423412532184473
Filipino,Male,Organ,3000,"Femora, upper, medullary cavity",93.49327646113062,90.71643477443247,-2.9700977351591766
Filipino,Male,Organ,3200,"Femora, lower, spongiosa",327.3572014550552,317.3479720860003,-3.057586429919766
Filipino,Male,Organ,3400,"Tibiae, fibulae, and patellae, cortical",480.0635258030162,469.7195965884835,-2.1547000883331227
Filipino,Male,Organ,3500,"Tibiae, fibulae, and patellae, spongiosa",554.2725801541859,537.3251727742338,-3.0575944015195042
Filipino,Male,Organ,3600,"Tibiae, fibulae, and patellae, medullary cavity",71.68065405430674,69.5516653786115,-2.970102189751609
Filipino,Male,Organ,3700,"Ankles and foot, cortical",215.77270633149516,211.12298838171188,-2.154914784560306
Filipino,Male,Organ,3800,"Ankles and foot, spongiosa",397.2985551082131,385.1509133308857,-3.057560019068966
Filipino,Male,Organ,3900,"Mandible, cortical",70.8002734274618,69.25944554349583,-2.176302165760171
Filipino,Male,Organ,4000,"Mandible, spongiosa",51.72404968052495,41.77709050068317,-19.230820558868555
Filipino,Male,Organ,4100,"Pelvis, cortical",356.2335838252123,348.55775621873886,-2.154717565943927
Filipino,Male,Organ,4200,"Pelvis, spongiosa",548.3128975400481,531.0782605875355,-3.143212029086691
Filipino,Male,Organ,4300,"Ribs, cortical",326.32447763907794,319.29662625832555,-2.1536390501865306
Filipino,Male,Organ,4400,"Ribs, spongiosa",404.68463141300094,383.9392266767585,-5.126313955587487
Filipino,Male,Organ,4500,"Scapulae, cortical",197.61506129097148,193.35704151847426,-2.1547040719875326
Filipino,Male,Organ,4600,"Scapulae, spongiosa",138.62878471380378,132.83137213937684,-4.181968835978458
Filipino,Male,Organ,4700,"Cervical spine, cortical",94.26003323696276,92.2290039689491,-2.154708839225419
Filipino,Male,Organ,4800,"Cervical spine, spongiosa",71.64944321022621,77.9381854077111,8.777098489144057
Filipino,Male,Organ,4900,"Thoracic spine, cortical",256.1094369849593,250.5910112654597,-2.15471393185081
Filipino,Male,Organ,5000,"Thoracic spine, spongiosa",305.4675451869742,312.4611115611329,2.289462983662639
Filipino,Male,Organ,5100,"Lumbar spine, cortical",166.39270912774688,162.8074637577067,-2.154688981767606
Filipino,Male,Organ,5200,"Lumbar spine, spongiosa",258.00678132789494,253.28098707908194,-1.831655053596091
Filipino,Male,Organ,5300,"Sacrum, cortical",97.61628632864999,95.51294005459862,-2.154708351606336
Filipino,Male,Organ,5400,"Sacrum, spongiosa",170.08831814327232,172.54543358375042,1.4446115214146436
Filipino,Male,Organ,5500,"Sternum, cortical",8.840057695424361,8.649563831982755,-2.154893893285407
Filipino,Male,Organ,5600,"Sternum, spongiosa",54.347215370600956,57.292106557491195,5.418660674348502
Filipino,Male,Organ,5700,"Cartilage, costal",49.84457899682184,48.40815238279955,-2.8818111075105612
Filipino,Male,Organ,5800,"Cartilage, discs",72.69653626942004,70.59826231047724,-2.886346539491788
Filipino,Male,Organ,6100,Brain,1449.5416681878035,1391.6147899765806,-3.9962202869022883
Filipino,Male,Organ,6200,"Breast, left, adipose tissue",6.887520596157155,6.732042454204267,-2.2573891399996113
Filipino,Male,Organ,6300,"Breast, left, glandular tissue",4.58361301966038,4.31243793262585,-5.916186333169589
Filipino,Male,Organ,6400,"Breast, right, adipose tissue",6.8876813723224775,6.732193969063989,-2.257470908618113
Filipino,Male,Organ,6500,"Breast, right, glandular tissue",4.5836158899336334,4.3124424283883425,-5.916147165403455
Filipino,Male,Organ,6600,"Eye lens, sensitive, left",0.03680979279049414,0.036727363421683146,-0.22393325950013043
Filipino,Male,Organ,6601,"Eye lens, insensitive, left",0.1791486631111861,0.17874738428622125,-0.22399208456040962
Filipino,Male,Organ,6700,"Cornea, left",1.0537438479808336,0.9992055347185655,-5.175670858413409
Filipino,Male,Organ,6701,"Aqueous, left",0.29112342046870215,0.27668893620102525,-4.958200973469504
Filipino,Male,Organ,6702,"Vitreous, left",5.794604492806679,5.507983367131021,-4.946344932280782
Filipino,Male,Organ,6800," Eye lens, sensitive, right",0.03680698058432186,0.03571379299920699,-2.970055048689645
Filipino,Male,Organ,6801,"Eye lens, insensitive, right",0.17913565194247869,0.17381526002901898,-2.9700351972192047
