Phantom,Source Organ ID,Source Organ Name,Source Type,Source Energy (MeV),Number of Particles,Target Organ ID,Target Organ Name,Target Organ Mass (g),Dose (Gy/source),SAF (kg^-1),Relative Error,Statistical Uncertainty (%)
Adult Female,9500,Liver,electron,10.0,10000,5200,Lumbar spine_spongiosa,264.9755764769145,2.6151e-15,0.0016322170380623357,0.2058,20.580000000000002
Adult Female,9500,Liver,electron,10.0,10000,5300,Sacrum_cortical,80.2404585409728,1.1723e-16,7.316921087990809e-05,0.5684,56.84
Adult Female,9500,Liver,electron,10.0,10000,5400,Sacrum_spongiosa,154.8396844743004,2.841e-16,0.00017732127280544133,0.7318,73.18
Adult Female,9500,Liver,electron,10.0,10000,5500,Sternum_cortical,1.6852962481264,4.1024e-14,0.025605166827069425,0.1906,19.06
Adult Female,9500,Liver,electron,10.0,10000,5600,Sternum_spongiosa,51.346960600969695,2.3682e-14,0.014781141790138898,0.1721,17.21
Adult Female,9500,Liver,electron,10.0,10000,5700,Cartilage_costal,41.9590737177857,1.4553e-13,0.09083268156063315,0.0638,6.38
Adult Female,9500,Liver,electron,10.0,10000,5800,Cartilage_discs,69.3505639721454,2.1376e-14,0.013341849797568158,0.1547,15.47
Adult Female,9500,Liver,electron,10.0,10000,6100,Brain,1349.568113424676,1.6934e-18,1.0569371466692514e-06,0.7558,75.58
Adult Female,9500,Liver,electron,10.0,10000,6200,Breast_left_adipose tissue,153.663305817896,8.6373e-16,0.000539097863288433,0.5059,50.59
Adult Female,9500,Liver,electron,10.0,10000,6300,Breast_left_glandular tissue,102.491460122403,2.6388e-16,0.00016470094145688087,0.558,55.800000000000004
Adult Female,9500,Liver,electron,10.0,10000,6400,Breast_right_adipose tissue,153.6633035399504,7.0586e-15,0.004405631595299149,0.1836,18.360000000000003
Adult Female,9500,Liver,electron,10.0,10000,6500,Breast_right_glandular tissue,102.49146139058709,7.9754e-15,0.004977853147245747,0.2347,23.47
Adult Female,9500,Liver,electron,10.0,10000,6600,Eye lens_sensitive_left,0.03888949783,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,electron,10.0,10000,6601,Eye lens_insensitive_left,0.189270567128,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,electron,10.0,10000,6700,Cornea_left,1.1001280159692,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,electron,10.0,10000,6701,Aqueous_left,0.304270912569,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,electron,10.0,10000,6702,Vitreous_left,6.050738358136299,1.6145e-17,1.007691640071753e-05,1.0,100.0
Adult Female,9500,Liver,electron,10.0,10000,6800, Eye lens_sensitive_right,0.038889315828,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,electron,10.0,10000,6801,Eye lens_insensitive_right,0.18927066199800002,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,electron,10.0,10000,6900,Cornea_right,1.1001238046050998,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,electron,10.0,10000,6901,Aqueous_right,0.3042708209034,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,electron,10.0,10000,6902,Vitreous_right,6.050740749831199,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,electron,10.0,10000,7000,Gallbladder wall,8.2011184280042,3.6033e-13,0.22490029648005866,0.0689,6.890000000000001
Adult Female,9500,Liver,electron,10.0,10000,7100,Gallbladder contents,47.999998457912,2.9808e-13,0.186046902491538,0.0709,7.090000000000001
Adult Female,9500,Liver,electron,10.0,10000,7200,Stomach wall_0~60 um,1.5609641746468002,7.087e-14,0.04423357481070618,0.1105,11.05
Adult Female,9500,Liver,electron,10.0,10000,7201,Stomach wall_60~100 um,1.0437299846036,7.1716e-14,0.044761606478405595,0.1151,11.51
Adult Female,9500,Liver,electron,10.0,10000,7202,Stomach wall_100~300 um,5.2561811079680005,7.2024e-14,0.044953844957899,0.1097,10.97
Adult Female,9500,Liver,electron,10.0,10000,7203,Stomach wall_300 um~surface,165.01201243314762,6.935e-14,0.04328486543138809,0.062,6.2
Adult Female,9500,Liver,electron,10.0,10000,7300,Stomach contents,230.000000552088,6.7522e-14,0.04214391757257659,0.073,7.3
Adult Female,9500,Liver,electron,10.0,10000,7400,Small intestine wall_0~130 um,12.3412277256856,1.2545e-15,0.0007829973133911515,0.3002,30.020000000000003
Adult Female,9500,Liver,electron,10.0,10000,7401,Small intestine wall_130~150 um,1.9216446128264,2.5228e-15,0.0015746079093050592,0.5896,58.96
Adult Female,9500,Liver,electron,10.0,10000,7402,Small intestine wall_150~200 um,4.8310231577832,1.4823e-15,0.0009251788901073765,0.2999,29.99
Adult Female,9500,Liver,electron,10.0,10000,7403,Small intestine wall_200 um~surface,736.6617235836935,1.766e-15,0.0011022505025498393,0.1849,18.490000000000002
Adult Female,9500,Liver,electron,10.0,10000,7500,Small intestine contents_-500~0 um,45.226691185832,1.498e-15,0.0009349780593542805,0.3173,31.730000000000004
Adult Female,9500,Liver,electron,10.0,10000,7501,Small intestine contents_centre~500 um,234.77330806540002,2.4536e-15,0.001531416666509788,0.2699,26.99
Adult Female,9500,Liver,electron,10.0,10000,7600,Ascending colon wall_0~280 um,4.450855098998001,1.2475e-14,0.0077862825703902865,0.306,30.599999999999998
Adult Female,9500,Liver,electron,10.0,10000,7601,Ascending colon wall_280~300 um,0.32189071576760003,1.7146e-14,0.01070169145907109,0.4402,44.019999999999996
Adult Female,9500,Liver,electron,10.0,10000,7602,Ascending colon wall_300 um~surface,107.7839895914012,1.004e-14,0.006266475110758996,0.2128,21.279999999999998
Adult Female,9500,Liver,electron,10.0,10000,7700,Ascending colon contents,100.00700351210399,6.4109e-15,0.0040013690525463,0.2837,28.37
Adult Female,9500,Liver,electron,10.0,10000,7800,Transverse colon wall_right_0~280 um,3.6801646076328,3.1334e-15,0.001955714453391657,0.6492,64.92
Adult Female,9500,Liver,electron,10.0,10000,7801,Transverse colon wall_right_280~300 um,0.2663179478232,3.1253e-15,0.0019506588310413437,0.6629,66.29
Adult Female,9500,Liver,electron,10.0,10000,7802,Transverse colon wall_right_300 um~surface,64.84744016415,1.6429e-15,0.0010254175258432225,0.4546,45.46
Adult Female,9500,Liver,electron,10.0,10000,7900,Transverse colon contents_right,59.994993131216,9.3195e-16,0.000581677438194407,0.5402,54.02
Adult Female,9500,Liver,electron,10.0,10000,8000,Transverse colon wall_left_0~280 um,2.1959658223692,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,electron,10.0,10000,8001,Transverse colon wall_left_280~300 um,0.1599963309644,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,electron,10.0,10000,8002,Transverse colon wall_left_300 um~surface,66.42798484032481,8.938e-17,5.578660810753377e-05,0.5147,51.470000000000006
Adult Female,9500,Liver,electron,10.0,10000,8100,Transverse colon contents_left,30.005001295672,3.1734e-18,1.980680489689502e-06,0.8852,88.52
Adult Female,9500,Liver,electron,10.0,10000,8200,Descending colon wall_0~280 um,3.0207753271107998,1.2131e-17,7.571574658228822e-06,1.0,100.0
Adult Female,9500,Liver,electron,10.0,10000,8201,Descending colon wall_280~300 um,0.2195368712684,0.0,0.0,0.0,0.0
