Phantom,Source Organ ID,Source Organ Name,Source Type,Source Energy (MeV),Number of Particles,Target Organ IDs,Target Region Name,Target Region Mass (g),Dose (Gy/source),SAF (kg^-1),Relative Error,Statistical Uncertainty (%),Calculation Method
ICRP 145 Adult Female Resized to Filipino,9500,Liver,photon,10.0,1000,6500,Right breast glandular,91.2885289,6.727600000000001e-15,0.0041990376449344,0.9871999999999999,98.71999999999998,
ICRP 145 Adult Female Resized to Filipino,9500,Liver,photon,10.0,1000,6200,Left breast adipose,147.12112799999997,2.4319e-15,0.0015178725918182,1.0,100.0,
ICRP 145 Adult Female Resized to Filipino,9500,Liver,photon,10.0,1000,6300,Left breast glandular,91.2885289,3.238e-15,0.0020210006383105,0.926,92.60000000000001,
ICRP 145 Adult Female Resized to Filipino,9500,Liver,photon,10.0,1000,6400_6500,RBreast-a + RBreast-g,238.46201689999998,1.1576396492432923e-14,0.007225418375707974,0.44637609171465414,44.637609171465414,
ICRP 145 Adult Female Resized to Filipino,9500,Liver,photon,10.0,1000,6200_6300,LBreast-a + LBreast-g,238.40965689999996,2.740560664602005e-15,0.0017105234257224575,0.6894630839174644,68.94630839174644,
ICRP 145 Adult Female Resized to Filipino,9500,Liver,photon,10.0,1000,6200_6400,RBreast-a + LBreast-a,294.29461599999996,8.509031032274135e-15,0.00531091944028103,0.451588397508037,45.1588397508037,
ICRP 145 Adult Female Resized to Filipino,9500,Liver,photon,10.0,1000,6300_6500,RBreast-g + LBreast-g,182.5770578,4.9828000000000004e-15,0.00311001914162245,0.7312106125394,73.12106125394,
ICRP 145 Adult Female Resized to Filipino,9500,Liver,photon,10.0,1000,6600_6601_6800_6801,Entire lens of eye,0.42500180600000004,0.0,0.0,0.0,0.0,
ICRP 145 Adult Female Resized to Filipino,9500,Liver,photon,10.0,1000,6600_6800,Sensitive lens of eye,0.072440506,0.0,0.0,0.0,0.0,
ICRP 145 Adult Female Resized to Filipino,9500,Liver,photon,10.0,1000,9200,Right kidney cortex,111.467816,3.9303e-14,0.0245310031153546,0.38500000000000006,38.50000000000001,
ICRP 145 Adult Female Resized to Filipino,9500,Liver,photon,10.0,1000,9300,Right kidney medulla,28.003188,2.7695999999999996e-14,0.0172864835326276,0.5563000000000001,55.63000000000001,
ICRP 145 Adult Female Resized to Filipino,9500,Liver,photon,10.0,1000,9400,Right kidney pelvis,5.604214400000001,4.6745e-14,0.029175934168568604,1.0,100.0,
ICRP 145 Adult Female Resized to Filipino,9500,Liver,photon,10.0,1000,9200_9300_9400,Right kidney C+M+P,145.07521839999998,3.735003764932468e-14,0.023312059891972513,0.3249199232399805,32.49199232399805,
ICRP 145 Adult Female Resized to Filipino,9500,Liver,photon,10.0,1000,8900,Left kidney cortex,132.795012,1.522e-14,0.0094995768113298,0.6329,63.29,
ICRP 145 Adult Female Resized to Filipino,9500,Liver,photon,10.0,1000,9000,Left kidney medulla,33.3486104,2.5406e-14,0.015857177954576,0.7432,74.32,
ICRP 145 Adult Female Resized to Filipino,9500,Liver,photon,10.0,1000,9100,Left kidney pelvis,6.67508728,2.9587e-14,0.0184667528986082,1.0,100.0,
ICRP 145 Adult Female Resized to Filipino,9500,Liver,photon,10.0,1000,8900_9000_9100,Left kidney C+M+P,172.81870968000004,1.7740502122094997e-14,0.011072750498055268,0.4694803394495834,46.94803394495834,
ICRP 145 Adult Female Resized to Filipino,9500,Liver,photon,10.0,1000,11200,Right ovary,5.627653069999999,0.0,0.0,0.0,0.0,
ICRP 145 Adult Female Resized to Filipino,9500,Liver,photon,10.0,1000,11100,Left ovary,5.627653069999999,1.3216e-14,0.0082487783928078,1.0,100.0,
ICRP 145 Adult Female Resized to Filipino,9500,Liver,photon,10.0,1000,11400,Pituitary gland,0.5736277799999999,0.0,0.0,0.0,0.0,
ICRP 145 Adult Female Resized to Filipino,9500,Liver,photon,10.0,1000,12600,Spinal cord,17.1395502,7.4882e-15,0.004673766825138,1.0,100.0,
ICRP 145 Adult Female Resized to Filipino,9500,Liver,photon,10.0,1000,13500_13600,Ureters,13.696298879999999,1.1902e-14,0.00742864410042365,0.8929,89.29,
ICRP 145 Adult Female Resized to Filipino,9500,Liver,photon,10.0,1000,11600,Adipose/residual tissue,22170.81548,4.0056e-15,0.0025000988748661,0.0914,9.139999999999999,
