Phantom,Source Organ ID,Source Organ Name,Source Type,Source Energy (MeV),Number of Particles,Target Organ IDs,Target Region Name,Target Region Mass (g),Dose (Gy/source),SAF (kg^-1),Relative Error,Statistical Uncertainty (%),Calculation Method
Adult ICRP 145 Male Resized to Filipino,6100,Brain,photon,10.0,10000,1400_1500_1700_2000_2100_2300_2500_2700_2900_3000_3200_3500_3600_3800_4000_4200_4400_4600_4800_5000_5200_5400_5600,50-um endosteal region,543.4799999999999,7.656363809465434e-15,0.0047787264194154,0.0097186795468633,0.9718679546863394,Fluence-to-dose response functions
Adult ICRP 145 Male Resized to Filipino,6100,Brain,photon,10.0,10000,6100,Brain,1449.54045,6.620923083e-14,0.0413245515038538,0.03337327306,3.337327306,
Adult ICRP 145 Male Resized to Filipino,6100,Brain,photon,10.0,10000,12000_12100,Salivary glands,81.37683,1.8375365545763842e-14,0.011469001080042566,0.20417135754014726,20.417135754014726,
Adult ICRP 145 Male Resized to Filipino,6100,Brain,photon,10.0,10000,12200_12201_12300_12301_12400_12401_12500_12501,Skin,3176.439849,1.958734145575769e-15,0.0012225456944067188,0.051822050122479195,5.18220501224792,
Adult ICRP 145 Male Resized to Filipino,6100,Brain,photon,10.0,10000,100_200,RAdrenal + LAdrenal,15.365755159999999,1.4771480345086421e-15,0.000921963286170785,0.998502679404786,99.8502679404786,
Adult ICRP 145 Male Resized to Filipino,6100,Brain,photon,10.0,10000,300_301_302_303_401_402_403_404_405,ET region,37.96397017849999,1.8575158159920974e-14,0.01159370182146973,0.23039181443024115,23.039181443024116,
Adult ICRP 145 Male Resized to Filipino,6100,Brain,photon,10.0,10000,7000,Gallbladder wall,9.17019857,3.7231692989999996e-16,0.00023238194965460003,0.9999499987,99.99499987,
Adult ICRP 145 Male Resized to Filipino,6100,Brain,photon,10.0,10000,8700,Heart wall,341.40684,1.186000209e-15,0.0007402431066786001,0.4129146883,41.29146883,
Adult ICRP 145 Male Resized to Filipino,6100,Brain,photon,10.0,10000,8900_9000_9100_9200_9300_9400,RKidney + LKidney,373.53372264000006,9.493779109592993e-16,0.0005925550846345224,0.4392355465588998,43.92355465588998,
Adult ICRP 145 Male Resized to Filipino,6100,Brain,photon,10.0,10000,10200_10300_10400_10500,Systemic lymph nodes,139.32107328,4.07573446515802e-16,0.0002543873364937093,0.5734438225779651,57.34438225779651,
Adult ICRP 145 Male Resized to Filipino,6100,Brain,photon,10.0,10000,10600_10700_10800_10900,Muscle,26267.367,1.118679535e-15,0.0006982248469116,0.05345124435999999,5.345124435999999,
Adult ICRP 145 Male Resized to Filipino,6100,Brain,photon,10.0,10000,500_501_600,Oral mucosa,0.122504235,1.8415321184057858e-14,0.011493939427941344,0.40233956816160554,40.23395681616056,
Adult ICRP 145 Male Resized to Filipino,6100,Brain,photon,10.0,10000,11300,Pancreas,153.63712800000002,1.984626194e-15,0.0012387062399264,0.5332367569,53.32367569,
Adult ICRP 145 Male Resized to Filipino,6100,Brain,photon,10.0,10000,11500,Prostate,15.589338599999998,0.0,0.0,0.0,0.0,
Adult ICRP 145 Male Resized to Filipino,6100,Brain,photon,10.0,10000,7400_7401_7402_7403,Small intestine wall,763.2671439299999,3.0013170607039673e-16,0.00018732747669714448,0.35300651276911044,35.30065127691104,
Adult ICRP 145 Male Resized to Filipino,6100,Brain,photon,10.0,10000,12700,Spleen,202.09854,4.524916585e-16,0.0002824230792645,0.8924671281,89.24671280999999,
Adult ICRP 145 Male Resized to Filipino,6100,Brain,photon,10.0,10000,13100,Thymus,22.9254191,4.104168632e-15,0.0025616205759746,0.9936181106,99.36181106000001,
Adult ICRP 145 Male Resized to Filipino,6100,Brain,photon,10.0,10000,500_13300_13301,Tongue,69.831727665,1.2435797080373958e-14,0.007761814032531113,0.2713423806088363,27.134238060883632,
Adult ICRP 145 Male Resized to Filipino,6100,Brain,photon,10.0,10000,13400,Tonsils,2.90039889,3.926030673000001e-14,0.024504356072142304,0.5057142501999999,50.57142501999999,
Adult ICRP 145 Male Resized to Filipino,6100,Brain,photon,10.0,10000,7600_7601_7602_7800_7801_7802,Right colon wall (ascending + right transverse),176.864075941,9.851672350200188e-17,6.148930237235856e-05,0.8981436291,89.81436291,
Adult ICRP 145 Male Resized to Filipino,6100,Brain,photon,10.0,10000,8000_8001_8002_8200_8201_8202,Left colon wall (left transverse + descending),176.864152679,2.097252932084856e-15,0.001309002320704713,0.4328848183122238,43.288481831222384,
Adult ICRP 145 Male Resized to Filipino,6100,Brain,photon,10.0,10000,8400_8401_8402_8600,Rectosigmoid colon wall (sigmoid + rectum),82.53654105,8.434880956574139e-18,5.264638603245704e-06,0.9999499986999998,99.99499986999997,
Adult ICRP 145 Male Resized to Filipino,6100,Brain,photon,10.0,10000,10000,Extrathoracic lymph nodes,14.8160112,2.256284579e-14,0.0140826206743952,0.2831096559,28.31096559,
Adult ICRP 145 Male Resized to Filipino,6100,Brain,photon,10.0,10000,9700_9900,Alveolar-interstitium,1060.69435,1.5372195123394392e-15,0.0009594569535704569,0.2356096094938567,23.56096094938567,
Adult ICRP 145 Male Resized to Filipino,6100,Brain,photon,10.0,10000,10100,Thoracic lymph nodes,14.1126,0.0,0.0,0.0,0.0,
Adult ICRP 145 Male Resized to Filipino,6100,Brain,photon,10.0,10000,6600_6601_6800_6801,Entire lens of eye,0.43190102799999996,7.93564272425707e-14,0.04953038607513206,0.7356342497380374,73.56342497380373,
Adult ICRP 145 Male Resized to Filipino,6100,Brain,photon,10.0,10000,11400,Pituitary gland,0.587518443,5.3763092890000006e-14,0.0335562832144032,0.796277512,79.62775119999999,
Adult ICRP 145 Male Resized to Filipino,6100,Brain,photon,10.0,10000,12600,Spinal cord,33.886804899999994,3.030331286e-15,0.0018913840220192,0.5971207815,59.71207815,
Adult ICRP 145 Male Resized to Filipino,6100,Brain,photon,10.0,10000,13500_13600,Ureters,14.672284719999999,1.0623123404616559e-15,0.0006630432112903241,0.9999499987,99.99499987,
Adult ICRP 145 Male Resized to Filipino,6100,Brain,photon,10.0,10000,11600_11700_11800_11900,Adipose/residual tissue,15614.3493,1.476906408e-15,0.0009218124747661,0.0446814264,4.46814264,
