Phantom,Source Organ ID,Source Organ Name,Source Type,Source Energy (MeV),Number of Particles,Target Organ ID,Target Organ Name,Target Organ Mass (g),Dose (Gy/source),SAF (kg^-1),Relative Error,Statistical Uncertainty (%)
Adult Male,6100,Brain,electron,10.0,1000,6702,Vitreous_left,6.121993940095599,1.014363274e-16,6.331157579471123e-05,0.9994998749,99.94998749
Adult Male,6100,Brain,electron,10.0,1000,6800, Eye lens_sensitive_right,0.03888931392,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,6801,Eye lens_insensitive_right,0.18927065245799998,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,6900,Cornea_right,1.11328169546,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,6901,Aqueous_right,0.3075715920475,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,6902,Vitreous_right,6.1219952201852,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,7000,Gallbladder wall,10.363612759847,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,7100,Gallbladder contents,57.999999325813,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,7200,Stomach wall_0~60 um,1.7837383883823,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,7201,Stomach wall_60~100 um,1.1928211312201,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,7202,Stomach wall_100~300 um,6.0080173574287,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,7203,Stomach wall_300 um~surface,185.286098491145,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,7300,Stomach contents,249.999986524184,2.054742916e-17,1.2824696555898767e-05,0.9994998749,99.94998749
Adult Male,6100,Brain,electron,10.0,1000,7400,Small intestine wall_0~130 um,14.547479039272899,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,7401,Small intestine wall_130~150 um,2.2644420346114,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,7402,Small intestine wall_150~200 um,5.691843593203999,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,7403,Small intestine wall_200 um~surface,840.0963485350355,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,7500,Small intestine contents_-500~0 um,53.33739729292,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,7501,Small intestine contents_centre~500 um,296.66260810888,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,7600,Ascending colon wall_0~280 um,3.0714502217129,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,7601,Ascending colon wall_280~300 um,0.2233495663671,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,7602,Ascending colon wall_300 um~surface,116.6341777582855,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,7700,Ascending colon contents,55.000000637088,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,7800,Transverse colon wall_right_0~280 um,3.9926975410255996,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,7801,Transverse colon wall_right_280~300 um,0.28861134506159997,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,7802,Transverse colon wall_right_300 um~surface,75.6713489706476,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,7900,Transverse colon contents_right,95.000002169592,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,8000,Transverse colon wall_left_0~280 um,2.8236702141742,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,8001,Transverse colon wall_left_280~300 um,0.20497231901709997,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,8002,Transverse colon wall_left_300 um~surface,76.92402449694919,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,8100,Transverse colon contents_left,39.999992907160006,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,8200,Descending colon wall_0~280 um,2.7794343898889,0.0,0.0,0.0,0.0
