Phantom,Source Organ ID,Source Organ Name,Source Type,Source Energy (MeV),Number of Particles,Target Organ IDs,Target Region Name,Target Region Mass (g),Dose (Gy/source),SAF (kg^-1),Relative Error,Statistical Uncertainty (%),Calculation Method
ICRP 145 Adult Female,9500,Liver,electron,1.0,1000,12000_12100,Salivary glands,71.7597616442942,0.0,0.0,0.0,0.0,
ICRP 145 Adult Female,9500,Liver,electron,1.0,1000,12200_12201_12300_12301_12400_12401_12500_12501,Skin,2422.0288890218944,1.2237911414668525e-18,7.638303514710532e-06,0.9994998748999999,99.94998749,
ICRP 145 Adult Female,9500,Liver,electron,1.0,1000,100_200,RAdrenal + LAdrenal,15.465087135504,0.0,0.0,0.0,0.0,
ICRP 145 Adult Female,9500,Liver,electron,1.0,1000,300_301_302_303_401_402_403_404_405,ET region,19.0777948977352,0.0,0.0,0.0,0.0,
ICRP 145 Adult Female,9500,Liver,electron,1.0,1000,7000,Gallbladder wall,8.2011184280042,1.537049145e-14,0.0959350618641025,0.7624640572,76.24640572,
ICRP 145 Adult Female,9500,Liver,electron,1.0,1000,8700,Heart wall,290.88996946725456,7.623117020999999e-16,0.004757975406225,0.730035693,73.00356930000001,
ICRP 145 Adult Female,9500,Liver,electron,1.0,1000,8900_9000_9100_9200_9300_9400,RKidney + LKidney,356.9049464935012,3.8020611870192374e-16,0.0023730599400436877,0.9789213980000001,97.89213980000001,
ICRP 145 Adult Female,9500,Liver,electron,1.0,1000,10200_10300_10400_10500,Systemic lymph nodes,125.5694786065128,0.0,0.0,0.0,0.0,
ICRP 145 Adult Female,9500,Liver,electron,1.0,1000,10600_10700_10800_10900,Muscle,17926.43830028058,1.2908122337893108e-18,8.056616270621452e-06,0.5696283678,56.96283678,
ICRP 145 Adult Female,9500,Liver,electron,1.0,1000,500_501_600,Oral mucosa,0.10108664506500001,0.0,0.0,0.0,0.0,
ICRP 145 Adult Female,9500,Liver,electron,1.0,1000,11300,Pancreas,144.55161999975547,6.01596537e-17,0.0003754870244849,0.6304406616,63.04406616,
ICRP 145 Adult Female,9500,Liver,electron,1.0,1000,7400_7401_7402_7403,Small intestine wall,755.7556190799887,0.0,0.0,0.0,0.0,
ICRP 145 Adult Female,9500,Liver,electron,1.0,1000,12700,Spleen,187.399994554262,1.2442612270000002e-17,7.766067739320667e-05,0.9994998748999999,99.94998749,
ICRP 145 Adult Female,9500,Liver,electron,1.0,1000,13100,Thymus,20.5027913149354,0.0,0.0,0.0,0.0,
ICRP 145 Adult Female,9500,Liver,electron,1.0,1000,13900,Uterus/cervix,81.99316851612399,0.0,0.0,0.0,0.0,
ICRP 145 Adult Female,9500,Liver,electron,1.0,1000,500_13300_13301,Tongue,61.4766985224,0.0,0.0,0.0,0.0,
ICRP 145 Adult Female,9500,Liver,electron,1.0,1000,13400,Tonsils,3.0754149242855,0.0,0.0,0.0,0.0,
ICRP 145 Adult Female,9500,Liver,electron,1.0,1000,7600_7601_7602_7800_7801_7802,Right colon wall (ascending + right transverse),181.35065812577278,0.0,0.0,0.0,0.0,
ICRP 145 Adult Female,9500,Liver,electron,1.0,1000,8000_8001_8002_8200_8201_8202,Left colon wall (left transverse + descending),181.344670568124,0.0,0.0,0.0,0.0,
ICRP 145 Adult Female,9500,Liver,electron,1.0,1000,8400_8401_8402_8600,Rectosigmoid colon wall (sigmoid + rectum),87.5565272477364,0.0,0.0,0.0,0.0,
ICRP 145 Adult Female,9500,Liver,electron,1.0,1000,10000,Extrathoracic lymph nodes,12.6954704544888,0.0,0.0,0.0,0.0,
ICRP 145 Adult Female,9500,Liver,electron,1.0,1000,9700_9900,Alveolar-interstitium,949.7733446006616,3.129268875922069e-16,0.0019531360085496374,0.683960914446857,68.39609144468571,
ICRP 145 Adult Female,9500,Liver,electron,1.0,1000,10100,Thoracic lymph nodes,12.6954425665464,0.0,0.0,0.0,0.0,
ICRP 145 Adult Female,9500,Liver,electron,1.0,1000,6600_6601_6800_6801,Entire lens of eye,0.45632004278399996,0.0,0.0,0.0,0.0,
ICRP 145 Adult Female,9500,Liver,electron,1.0,1000,11400,Pituitary gland,0.6150875890969,0.0,0.0,0.0,0.0,
ICRP 145 Adult Female,9500,Liver,electron,1.0,1000,12600,Spinal cord,19.098306243841296,0.0,0.0,0.0,0.0,
ICRP 145 Adult Female,9500,Liver,electron,1.0,1000,13500_13600,Ureters,15.377096770091198,0.0,0.0,0.0,0.0,
ICRP 145 Adult Female,9500,Liver,electron,1.0,1000,11600_11700_11800_11900,Adipose/residual tissue,22325.44390576201,9.835289175300396e-17,0.0006138704663758608,0.21141791983723435,21.141791983723436,
ICRP 145 Adult Female,9500,Liver,electron,10.0,1000,1400_2500_2700_2900_4000_4200_4400_4600_4800_5000_5200_5400_5600,Red (active) marrow,899.1,1.3099433735990916e-14,0.008176023453348964,0.11920873317364511,11.92087331736451,Direct dose calculation
ICRP 145 Adult Female,9500,Liver,electron,10.0,1000,7600_7601_7602_7800_7801_7802_8000_8001_8002_8200_8201_8202_8400_8401_8402_8600,Colon wall,450.2518559416332,7.131488558380377e-16,0.0004451125055154496,0.5607864045475547,56.078640454755465,
ICRP 145 Adult Female,9500,Liver,electron,10.0,1000,9700_9900,RLung + LLung,949.7733446006616,3.571991476819776e-14,0.022294617216468474,0.12329427399951366,12.329427399951367,
ICRP 145 Adult Female,9500,Liver,electron,10.0,1000,7200_7201_7202_7203,Stomach wall,172.87288770036602,5.634667596777883e-14,0.03516882893686132,0.20160682713462108,20.16068271346211,
ICRP 145 Adult Female,9500,Liver,electron,10.0,1000,6200_6300_6400_6500,Breast-a + Breast-g,512.3095308708365,1.1423476088826826e-15,0.0007129972967029883,0.480634435083018,48.0634435083018,
ICRP 145 Adult Female,9500,Liver,electron,10.0,1000,11100_11200,ROvary + LOvary,12.6365476832867,0.0,0.0,0.0,0.0,
ICRP 145 Adult Female,9500,Liver,electron,10.0,1000,13700_13701,Urinary bladder wall,40.80452677620801,0.0,0.0,0.0,0.0,
ICRP 145 Adult Female,9500,Liver,electron,10.0,1000,11000_11001_11002,Oesophagus wall,43.218221843014405,3.8556918353536536e-14,0.024065335578685537,0.42460460601719374,42.460460601719376,
ICRP 145 Adult Female,9500,Liver,electron,10.0,1000,9500,Liver,1810.000002004968,6.280315878000001e-13,0.39198648543019454,0.014613934669999997,1.4613934669999997,
ICRP 145 Adult Female,9500,Liver,electron,10.0,1000,13200,Thyroid,19.4553068342601,0.0,0.0,0.0,0.0,
ICRP 145 Adult Female,9500,Liver,electron,10.0,1000,1400_1500_1700_1800_2000_2100_2300_2500_2700_2900_3000_3200_3300_3500_3600_3800_4000_4200_4400_4600_4800_5000_5200_5400_5600,50-um endosteal region,407.50999999999993,4.4246574316197934e-15,0.0027616539510836834,0.11744543121270257,11.744543121270256,Direct dose calculation
ICRP 145 Adult Female,9500,Liver,electron,10.0,1000,6100,Brain,1349.568113424676,1.339392523e-16,8.359830586569916e-05,0.9994998749,99.94998749,
ICRP 145 Adult Female,9500,Liver,electron,10.0,1000,12000_12100,Salivary glands,71.7597616442942,0.0,0.0,0.0,0.0,
ICRP 145 Adult Female,9500,Liver,electron,10.0,1000,12200_12201_12300_12301_12400_12401_12500_12501,Skin,2422.0288890218944,3.1461936481092594e-15,0.001963699620468565,0.11451063854058026,11.451063854058026,
ICRP 145 Adult Female,9500,Liver,electron,10.0,1000,100_200,RAdrenal + LAdrenal,15.465087135504,1.4840486102840438e-13,0.09262702868029318,0.4591905995529389,45.91905995529389,
ICRP 145 Adult Female,9500,Liver,electron,10.0,1000,300_301_302_303_401_402_403_404_405,ET region,19.0777948977352,0.0,0.0,0.0,0.0,
ICRP 145 Adult Female,9500,Liver,electron,10.0,1000,7000,Gallbladder wall,8.2011184280042,3.400696489e-13,0.2122547799558168,0.256247225,25.6247225,
ICRP 145 Adult Female,9500,Liver,electron,10.0,1000,8700,Heart wall,290.88996946725456,3.186588809e-14,0.0198891229679498,0.23455485649999996,23.455485649999996,
ICRP 145 Adult Female,9500,Liver,electron,10.0,1000,8900_9000_9100_9200_9300_9400,RKidney + LKidney,356.9049464935012,5.724755480296817e-14,0.03573111327934376,0.1904132528324999,19.04132528324999,
ICRP 145 Adult Female,9500,Liver,electron,10.0,1000,10200_10300_10400_10500,Systemic lymph nodes,125.5694786065128,6.900525925545547e-19,4.306969518284697e-07,0.9994998748999999,99.94998749,
ICRP 145 Adult Female,9500,Liver,electron,10.0,1000,10600_10700_10800_10900,Muscle,17926.43830028058,2.7323645311684553e-15,0.0017054078016023328,0.08924695581414462,8.924695581414461,
ICRP 145 Adult Female,9500,Liver,electron,10.0,1000,500_501_600,Oral mucosa,0.10108664506500001,0.0,0.0,0.0,0.0,
ICRP 145 Adult Female,9500,Liver,electron,10.0,1000,11300,Pancreas,144.55161999975547,9.906205583000001e-14,0.0618296720397722,0.2397868944,23.97868944,
ICRP 145 Adult Female,9500,Liver,electron,10.0,1000,7400_7401_7402_7403,Small intestine wall,755.7556190799887,1.0482993472878584e-15,0.0006542969888848557,0.4380152279522644,43.80152279522644,
ICRP 145 Adult Female,9500,Liver,electron,10.0,1000,12700,Spleen,187.399994554262,1.8075304600000003e-15,0.0011281717768454,0.8900314467999999,89.00314467999999,
ICRP 145 Adult Female,9500,Liver,electron,10.0,1000,13100,Thymus,20.5027913149354,0.0,0.0,0.0,0.0,
ICRP 145 Adult Female,9500,Liver,electron,10.0,1000,13900,Uterus/cervix,81.99316851612399,0.0,0.0,0.0,0.0,
ICRP 145 Adult Female,9500,Liver,electron,10.0,1000,500_13300_13301,Tongue,61.4766985224,0.0,0.0,0.0,0.0,
ICRP 145 Adult Female,9500,Liver,electron,10.0,1000,13400,Tonsils,3.0754149242855,0.0,0.0,0.0,0.0,
ICRP 145 Adult Female,9500,Liver,electron,10.0,1000,7600_7601_7602_7800_7801_7802,Right colon wall (ascending + right transverse),181.35065812577278,9.142791243208163e-16,0.0005706481451038655,0.8422652152917623,84.22652152917624,
ICRP 145 Adult Female,9500,Liver,electron,10.0,1000,8000_8001_8002_8200_8201_8202,Left colon wall (left transverse + descending),181.344670568124,2.4492373690811235e-16,0.00015286937264626034,0.6409260363499135,64.09260363499135,
ICRP 145 Adult Female,9500,Liver,electron,10.0,1000,8400_8401_8402_8600,Rectosigmoid colon wall (sigmoid + rectum),87.5565272477364,1.2663346080396806e-15,0.0007903838947383722,0.9925495816204551,99.25495816204551,
ICRP 145 Adult Female,9500,Liver,electron,10.0,1000,10000,Extrathoracic lymph nodes,12.6954704544888,0.0,0.0,0.0,0.0,
ICRP 145 Adult Female,9500,Liver,electron,10.0,1000,9700_9900,Alveolar-interstitium,949.7733446006616,3.571991476819776e-14,0.022294617216468474,0.12329427399951366,12.329427399951367,
ICRP 145 Adult Female,9500,Liver,electron,10.0,1000,10100,Thoracic lymph nodes,12.6954425665464,8.938577709000001e-14,0.05579021388349959,0.4086276429,40.86276429,
ICRP 145 Adult Female,9500,Liver,electron,10.0,1000,6600_6601_6800_6801,Entire lens of eye,0.45632004278399996,0.0,0.0,0.0,0.0,
ICRP 145 Adult Female,9500,Liver,electron,10.0,1000,11400,Pituitary gland,0.6150875890969,0.0,0.0,0.0,0.0,
ICRP 145 Adult Female,9500,Liver,electron,10.0,1000,12600,Spinal cord,19.098306243841296,5.967837324e-18,3.7248310812653965e-06,0.9994998749000001,99.94998749000001,
ICRP 145 Adult Female,9500,Liver,electron,10.0,1000,13500_13600,Ureters,15.377096770091198,3.754779757000974e-16,0.00023435491925921867,0.9994998749000003,99.94998749000003,
ICRP 145 Adult Female,9500,Liver,electron,10.0,1000,11600_11700_11800_11900,Adipose/residual tissue,22325.44390576201,6.482422636028155e-15,0.004046009970726197,0.05527116931921213,5.5271169319212134,
ICRP 145 Adult Male,6100,Brain,electron,0.01,1000,1400_2500_2700_2900_4000_4200_4400_4600_4800_5000_5200_5400_5600,Red (active) marrow,1170.2,0.0,0.0,0.0,0.0,Direct dose calculation
ICRP 145 Adult Male,6100,Brain,electron,0.01,1000,7600_7601_7602_7800_7801_7802_8000_8001_8002_8200_8201_8202_8400_8401_8402_8600,Colon wall,493.0286250496823,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,0.01,1000,9700_9900,RLung + LLung,1198.7383429115457,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,0.01,1000,7200_7201_7202_7203,Stomach wall,194.2706753681761,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,0.01,1000,6200_6300_6400_6500,Breast-a + Breast-g,25.898324961339796,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,0.01,1000,12900_13000,Testes,37.2335030541024,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,0.01,1000,13700_13701,Urinary bladder wall,51.098861067696,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,0.01,1000,11000_11001_11002,Oesophagus wall,51.805516059568895,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,0.01,1000,9500,Liver,2360.0000048976,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,0.01,1000,13200,Thyroid,23.350524289154095,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,0.01,1000,1400_1500_1700_1800_2000_2100_2300_2500_2700_2900_3000_3200_3300_3500_3600_3800_4000_4200_4400_4600_4800_5000_5200_5400_5600,50-um endosteal region,544.4000000000001,0.0,0.0,0.0,0.0,Direct dose calculation
ICRP 145 Adult Male,6100,Brain,electron,0.01,1000,6100,Brain,1517.389677890517,1.05587685e-15,0.6590264940788456,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,0.01,1000,12000_12100,Salivary glands,88.09072105494198,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,0.01,1000,12200_12201_12300_12301_12400_12401_12500_12501,Skin,3469.5686797503827,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,0.01,1000,100_200,RAdrenal + LAdrenal,17.3654826537696,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,0.01,1000,300_301_302_303_401_402_403_404_405,ET region,40.874294211561896,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,0.01,1000,7000,Gallbladder wall,10.363612759847,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,0.01,1000,8700,Heart wall,385.83881449935967,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,0.01,1000,8900_9000_9100_9200_9300_9400,RKidney + LKidney,422.1460954257534,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,0.01,1000,10200_10300_10400_10500,Systemic lymph nodes,157.75215354934082,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,0.01,1000,10600_10700_10800_10900,Muscle,29776.620790656812,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,0.01,1000,500_501_600,Oral mucosa,0.132558756435,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,0.01,1000,11300,Pancreas,173.6312955899076,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,0.01,1000,11500,Prostate,17.6181441863475,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,0.01,1000,7400_7401_7402_7403,Small intestine wall,862.6001132021238,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,0.01,1000,12700,Spleen,228.399995069508,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,0.01,1000,13100,Thymus,25.9090285487644,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,0.01,1000,500_13300_13301,Tongue,75.63116131116001,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,0.01,1000,13400,Tonsils,3.1090947489247,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,0.01,1000,7600_7601_7602_7800_7801_7802,Right colon wall (ascending + right transverse),199.8816354031003,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,0.01,1000,8000_8001_8002_8200_8201_8202,Left colon wall (left transverse + descending),199.8816446823837,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,0.01,1000,8400_8401_8402_8600,Rectosigmoid colon wall (sigmoid + rectum),93.2653449641983,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,0.01,1000,10000,Extrathoracic lymph nodes,15.9491859978336,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,0.01,1000,9700_9900,Alveolar-interstitium,1198.7383429115457,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,0.01,1000,10100,Thoracic lymph nodes,15.9492054466992,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,0.01,1000,6600_6601_6800_6801,Entire lens of eye,0.4563200232799999,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,0.01,1000,11400,Pituitary gland,0.6218196488647999,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,0.01,1000,12600,Spinal cord,37.951723316125,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,0.01,1000,13500_13600,Ureters,16.581775641709697,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,0.01,1000,11600_11700_11800_11900,Adipose/residual tissue,18212.50240985575,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,1.0,1000,1400_2500_2700_2900_4000_4200_4400_4600_4800_5000_5200_5400_5600,Red (active) marrow,1170.2,1.0194954188728422e-16,0.0006363189908266356,0.4258145232,42.581452320000004,Direct dose calculation
ICRP 145 Adult Male,6100,Brain,electron,1.0,1000,7600_7601_7602_7800_7801_7802_8000_8001_8002_8200_8201_8202_8400_8401_8402_8600,Colon wall,493.0286250496823,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,1.0,1000,9700_9900,RLung + LLung,1198.7383429115457,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,1.0,1000,7200_7201_7202_7203,Stomach wall,194.2706753681761,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,1.0,1000,6200_6300_6400_6500,Breast-a + Breast-g,25.898324961339796,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,1.0,1000,12900_13000,Testes,37.2335030541024,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,1.0,1000,13700_13701,Urinary bladder wall,51.098861067696,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,1.0,1000,11000_11001_11002,Oesophagus wall,51.805516059568895,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,1.0,1000,9500,Liver,2360.0000048976,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,1.0,1000,13200,Thyroid,23.350524289154095,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,1.0,1000,1400_1500_1700_1800_2000_2100_2300_2500_2700_2900_3000_3200_3300_3500_3600_3800_4000_4200_4400_4600_4800_5000_5200_5400_5600,50-um endosteal region,544.4000000000001,2.055850574008082e-16,0.0012831610013407488,0.4258145232,42.581452320000004,Direct dose calculation
ICRP 145 Adult Male,6100,Brain,electron,1.0,1000,6100,Brain,1517.389677890517,1.02681569e-13,0.6408879446934089,0.004324812049,0.4324812049,
ICRP 145 Adult Male,6100,Brain,electron,1.0,1000,12000_12100,Salivary glands,88.09072105494198,6.222822860124615e-17,0.00038839805350230434,0.9994998748999999,99.94998749,
ICRP 145 Adult Male,6100,Brain,electron,1.0,1000,12200_12201_12300_12301_12400_12401_12500_12501,Skin,3469.5686797503827,1.3508085895323044e-17,8.431084069425307e-05,0.7696858569,76.96858569,
ICRP 145 Adult Male,6100,Brain,electron,1.0,1000,100_200,RAdrenal + LAdrenal,17.3654826537696,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,1.0,1000,300_301_302_303_401_402_403_404_405,ET region,40.874294211561896,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,1.0,1000,7000,Gallbladder wall,10.363612759847,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,1.0,1000,8700,Heart wall,385.83881449935967,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,1.0,1000,8900_9000_9100_9200_9300_9400,RKidney + LKidney,422.1460954257534,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,1.0,1000,10200_10300_10400_10500,Systemic lymph nodes,157.75215354934082,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,1.0,1000,10600_10700_10800_10900,Muscle,29776.620790656812,5.25020211607168e-19,3.276918415021654e-06,0.6489646609,64.89646609,
ICRP 145 Adult Male,6100,Brain,electron,1.0,1000,500_501_600,Oral mucosa,0.132558756435,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,1.0,1000,11300,Pancreas,173.6312955899076,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,1.0,1000,11500,Prostate,17.6181441863475,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,1.0,1000,7400_7401_7402_7403,Small intestine wall,862.6001132021238,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,1.0,1000,12700,Spleen,228.399995069508,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,1.0,1000,13100,Thymus,25.9090285487644,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,1.0,1000,500_13300_13301,Tongue,75.63116131116001,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,1.0,1000,13400,Tonsils,3.1090947489247,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,1.0,1000,7600_7601_7602_7800_7801_7802,Right colon wall (ascending + right transverse),199.8816354031003,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,1.0,1000,8000_8001_8002_8200_8201_8202,Left colon wall (left transverse + descending),199.8816446823837,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,1.0,1000,8400_8401_8402_8600,Rectosigmoid colon wall (sigmoid + rectum),93.2653449641983,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,1.0,1000,10000,Extrathoracic lymph nodes,15.9491859978336,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,1.0,1000,9700_9900,Alveolar-interstitium,1198.7383429115457,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,1.0,1000,10100,Thoracic lymph nodes,15.9492054466992,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,1.0,1000,6600_6601_6800_6801,Entire lens of eye,0.4563200232799999,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,1.0,1000,11400,Pituitary gland,0.6218196488647999,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,1.0,1000,12600,Spinal cord,37.951723316125,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,1.0,1000,13500_13600,Ureters,16.581775641709697,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,1.0,1000,11600_11700_11800_11900,Adipose/residual tissue,18212.50240985575,1.646183594313016e-17,0.00010274669842133416,0.3217157107,32.17157107,
ICRP 145 Adult Male,6100,Brain,electron,10.0,1000,1400_2500_2700_2900_4000_4200_4400_4600_4800_5000_5200_5400_5600,Red (active) marrow,1170.2,2.0063222683290212e-14,0.012522478644069064,0.057119245045142736,5.711924504514274,Direct dose calculation
ICRP 145 Adult Male,6100,Brain,electron,10.0,1000,7600_7601_7602_7800_7801_7802_8000_8001_8002_8200_8201_8202_8400_8401_8402_8600,Colon wall,493.0286250496823,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,10.0,1000,9700_9900,RLung + LLung,1198.7383429115457,2.789522740505931e-18,1.7410831498283507e-06,0.9607859577607776,96.07859577607776,
ICRP 145 Adult Male,6100,Brain,electron,10.0,1000,7200_7201_7202_7203,Stomach wall,194.2706753681761,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,10.0,1000,6200_6300_6400_6500,Breast-a + Breast-g,25.898324961339796,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,10.0,1000,12900_13000,Testes,37.2335030541024,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,10.0,1000,13700_13701,Urinary bladder wall,51.098861067696,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,10.0,1000,11000_11001_11002,Oesophagus wall,51.805516059568895,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,10.0,1000,9500,Liver,2360.0000048976,4.16335291e-18,2.598560496794924e-06,0.7081150433,70.81150432999999,
ICRP 145 Adult Male,6100,Brain,electron,10.0,1000,13200,Thyroid,23.350524289154095,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,10.0,1000,1400_1500_1700_1800_2000_2100_2300_2500_2700_2900_3000_3200_3300_3500_3600_3800_4000_4200_4400_4600_4800_5000_5200_5400_5600,50-um endosteal region,544.4000000000001,3.932270607128203e-14,0.024543302677627533,0.05621239420103573,5.6212394201035725,Direct dose calculation
ICRP 145 Adult Male,6100,Brain,electron,10.0,1000,6100,Brain,1517.389677890517,7.643773464e-13,0.47708681438681344,0.01405802586,1.405802586,
ICRP 145 Adult Male,6100,Brain,electron,10.0,1000,12000_12100,Salivary glands,88.09072105494198,3.81679575208904e-15,0.0023822565322027906,0.7529685560912664,75.29685560912665,
ICRP 145 Adult Male,6100,Brain,electron,10.0,1000,12200_12201_12300_12301_12400_12401_12500_12501,Skin,3469.5686797503827,3.582063714545332e-15,0.0022357483179632695,0.08795227065047881,8.79522706504788,
ICRP 145 Adult Male,6100,Brain,electron,10.0,1000,100_200,RAdrenal + LAdrenal,17.3654826537696,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,10.0,1000,300_301_302_303_401_402_403_404_405,ET region,40.874294211561896,5.0393129453250767e-14,0.031452917477296,0.44357527058564644,44.35752705856464,
ICRP 145 Adult Male,6100,Brain,electron,10.0,1000,7000,Gallbladder wall,10.363612759847,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,10.0,1000,8700,Heart wall,385.83881449935967,7.307345463e-18,4.560886301753703e-06,0.9994998749,99.94998749,
ICRP 145 Adult Male,6100,Brain,electron,10.0,1000,8900_9000_9100_9200_9300_9400,RKidney + LKidney,422.1460954257534,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,10.0,1000,10200_10300_10400_10500,Systemic lymph nodes,157.75215354934082,0.0,0.0,0.0,0.0,
ICRP 145 Adult Male,6100,Brain,electron,10.0,1000,10600_10700_10800_10900,Muscle,29776.620790656812,9.736142208060684e-16,0.0006076821994185465,0.1163968016370905,11.63968016370905,
ICRP 145 Adult Male,6100,Brain,electron,10.0,1000,500_501_600,Oral mucosa,0.132558756435,0.0,0.0,0.0,0.0,
