Phantom,Source Organ ID,Source Organ Name,Source Type,Source Energy (MeV),Number of Particles,Target Organ IDs,Target Region Name,Target Region Mass (g),Dose (Gy/source),SAF (kg^-1),Relative Error,Statistical Uncertainty (%),Calculation Method
Adult Female,9500,Liver,photon,10.0,1000,10200_10300_10400_10500,Systemic lymph nodes,125.5694786065128,3.4170582326030472e-15,0.0021327599966753526,0.7075839872,70.75839872,
Adult Female,9500,Liver,photon,10.0,1000,10600_10700_10800_10900,Muscle,17926.43830028058,2.3044672184412273e-15,0.0014383353055698674,0.1320731504877697,13.207315048776971,
Adult Female,9500,Liver,photon,10.0,1000,500_501_600,Oral mucosa,0.10108664506500001,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,photon,10.0,1000,11300,Pancreas,144.55161999975547,2.352064218e-14,0.014680430160362301,0.4504389205,45.043892050000004,
Adult Female,9500,Liver,photon,10.0,1000,7400_7401_7402_7403,Small intestine wall,755.7556190799887,5.873659353289121e-15,0.003666049815384708,0.3024860387612865,30.248603876128648,
Adult Female,9500,Liver,photon,10.0,1000,12700,Spleen,187.399994554262,2.1913580669999996e-14,0.0136773812605741,0.5421213739000001,54.21213739000002,
Adult Female,9500,Liver,photon,10.0,1000,13100,Thymus,20.5027913149354,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,photon,10.0,1000,13900,Uterus/cervix,81.99316851612399,9.200785727e-15,0.0057426787607243,0.9697013561,96.97013561,
Adult Female,9500,Liver,photon,10.0,1000,500_13300_13301,Tongue,61.4766985224,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,photon,10.0,1000,13400,Tonsils,3.0754149242855,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,photon,10.0,1000,7600_7601_7602_7800_7801_7802,Right colon wall (ascending + right transverse),181.35065812577278,2.9548269489466404e-15,0.0018442579215312298,0.4788549356317256,47.88549356317256,
Adult Female,9500,Liver,photon,10.0,1000,8000_8001_8002_8200_8201_8202,Left colon wall (left transverse + descending),181.344670568124,9.34743837575521e-15,0.005834212144524175,0.6539018708737705,65.39018708737704,
Adult Female,9500,Liver,photon,10.0,1000,8400_8401_8402_8600,Rectosigmoid colon wall (sigmoid + rectum),87.5565272477364,4.946655507311371e-15,0.003087459523711684,0.9994998749000001,99.94998749000001,
Adult Female,9500,Liver,photon,10.0,1000,10000,Extrathoracic lymph nodes,12.6954704544888,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,photon,10.0,1000,9700_9900,Alveolar-interstitium,949.7733446006616,1.2280152584120023e-14,0.007664668378955218,0.2576006390349192,25.76006390349192,
Adult Female,9500,Liver,photon,10.0,1000,10100,Thoracic lymph nodes,12.6954425665464,1.533457595e-14,0.0095710894944938,0.9994998748999999,99.94998749,
Adult Female,9500,Liver,photon,10.0,1000,6600_6601_6800_6801,Entire lens of eye,0.45632004278399996,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,photon,10.0,1000,11400,Pituitary gland,0.6150875890969,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,photon,10.0,1000,12600,Spinal cord,19.098306243841296,1.901517026e-14,0.0118683357730213,0.7629161114,76.29161114,
Adult Female,9500,Liver,photon,10.0,1000,13500_13600,Ureters,15.377096770091198,1.3350496680888961e-14,0.00833272461823315,0.9994998748999999,99.94998749,
Adult Female,9500,Liver,photon,10.0,1000,11600_11700_11800_11900,Adipose/residual tissue,22325.44390576201,3.622824603425778e-15,0.002261189263746263,0.09050818285439383,9.050818285439382,
