Phantom,Source Organ ID,Source Organ Name,Source Type,Source Energy (MeV),Target Organ IDs,Target Region Name,Target Region Mass (g),Dose (Gy/source),SAF (kg^-1),Relative Error,Statistical Uncertainty (%),Calculation Method
Adult Female,13200,Thyroid,electron,10.0,13900,Uterus/cervix,81.99316851612399,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,10.0,500_13300_13301,Tongue,61.4766985224,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,10.0,13400,Tonsils,3.0754149242855,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,10.0,7600_7601_7602_7800_7801_7802,Right colon wall (ascending + right transverse),181.3506581257728,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,10.0,8000_8001_8002_8200_8201_8202,Left colon wall (left transverse + descending),181.344670568124,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,10.0,8400_8401_8402_8600,Rectosigmoid colon wall (sigmoid + rectum),87.5565272477364,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,10.0,10000,Extrathoracic lymph nodes,12.6954704544888,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,10.0,9700_9900,Alveolar-interstitium,949.7733446006616,1.80692623971779e-14,0.0112779465220804,0.623754202291571,62.3754202291571,
Adult Female,13200,Thyroid,electron,10.0,10100,Thoracic lymph nodes,12.6954425665464,6.636017749000001e-14,0.0414187649986686,0.9949874371,99.49874371,
Adult Female,13200,Thyroid,electron,10.0,6600_6601_6800_6801,Entire lens of eye,0.4563200427839999,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,10.0,11400,Pituitary gland,0.6150875890969,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,10.0,12600,Spinal cord,19.098306243841296,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,10.0,13500_13600,Ureters,15.377096770091198,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,10.0,11600_11700_11800_11900,Adipose/residual tissue,22325.44390576201,1.9928025405278444e-14,0.0124380951403137,0.0716136234049742,7.161362340497419,
Adult Female,13200,Thyroid,photon,10.0,1400_2500_2700_2900_4000_4200_4400_4600_4800_5000_5200_5400_5600,Red (active) marrow,899.1,5.143748867383784e-15,0.0032104755232524,0.4699509800825174,46.99509800825175,Direct dose calculation
Adult Female,13200,Thyroid,photon,10.0,1400_2500_2700_2900_4000_4200_4400_4600_4800_5000_5200_5400_5600,Red (active) marrow,899.1,8.698494234835542e-15,0.0054291730700874,0.1840451701724273,18.40451701724273,Fluence-to-dose response functions
Adult Female,13200,Thyroid,photon,10.0,7600_7601_7602_7800_7801_7802_8000_8001_8002_8200_8201_8202_8400_8401_8402_8600,Colon wall,450.2518559416332,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,photon,10.0,9700_9900,RLung + LLung,949.7733446006616,2.4799034915782326e-14,0.0154783401464734,0.654057164100199,65.40571641001989,
Adult Female,13200,Thyroid,photon,10.0,7200_7201_7202_7203,Stomach wall,172.87288770036602,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,photon,10.0,6200_6300_6400_6500,Breast-a + Breast-g,512.3095308708365,2.061922702564165e-14,0.0128695092588916,0.990018166938873,99.0018166938873,
Adult Female,13200,Thyroid,photon,10.0,11100_11200,ROvary + LOvary,12.6365476832867,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,photon,10.0,13700_13701,Urinary bladder wall,40.80452677620801,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,photon,10.0,11000_11001_11002,Oesophagus wall,43.218221843014405,9.157356353856136e-14,0.0571557227806674,0.9949874371,99.49874371,
Adult Female,13200,Thyroid,photon,10.0,9500,Liver,1810.000002004968,9.363839235999999e-17,5.844448756328937e-05,0.9949874371000004,99.49874371000004,
Adult Female,13200,Thyroid,photon,10.0,13200,Thyroid,19.4553068342601,2.677804799e-13,0.1671354295259412,0.8576897983,85.76897983,
Adult Female,13200,Thyroid,photon,10.0,1400_1500_1700_1800_2000_2100_2300_2500_2700_2900_3000_3200_3300_3500_3600_3800_4000_4200_4400_4600_4800_5000_5200_5400_5600,50-um endosteal region,407.50999999999993,3.667946163794191e-15,0.0022893519265956,0.520971380469677,52.09713804696769,Direct dose calculation
Adult Female,13200,Thyroid,photon,10.0,1400_1500_1700_1800_2000_2100_2300_2500_2700_2900_3000_3200_3300_3500_3600_3800_4000_4200_4400_4600_4800_5000_5200_5400_5600,50-um endosteal region,407.51,4.221794287842382e-15,0.0026350367358076,0.1690610294937588,16.906102949375885,Fluence-to-dose response functions
Adult Female,13200,Thyroid,photon,10.0,6100,Brain,1349.568113424676,5.868279898e-15,0.0036626922234844,0.9660636845,96.60636845000002,
Adult Female,13200,Thyroid,photon,10.0,12000_12100,Salivary glands,71.7597616442942,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,photon,10.0,12200_12201_12300_12301_12400_12401_12500_12501,Skin,2422.0288890218944,5.1955250104907625e-15,0.0032427916499567,0.3368823480092626,33.68823480092627,
Adult Female,13200,Thyroid,photon,10.0,100_200,RAdrenal + LAdrenal,15.465087135504,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,photon,10.0,300_301_302_303_401_402_403_404_405,ET region,19.0777948977352,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,photon,10.0,7000,Gallbladder wall,8.2011184280042,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,photon,10.0,8700,Heart wall,290.88996946725456,2.0665037869999997e-16,0.0001289810213896,0.9949874371,99.49874371,
Adult Female,13200,Thyroid,photon,10.0,8900_9000_9100_9200_9300_9400,RKidney + LKidney,356.9049464935012,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,photon,10.0,10200_10300_10400_10500,Systemic lymph nodes,125.5694786065128,2.189397626754104e-14,0.0136651451549894,0.9949874371,99.49874371,
Adult Female,13200,Thyroid,photon,10.0,10600_10700_10800_10900,Muscle,17926.43830028058,5.125126565086344e-15,0.0031988523963747,0.2789401199952352,27.89401199952352,
Adult Female,13200,Thyroid,photon,10.0,500_501_600,Oral mucosa,0.101086645065,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,photon,10.0,11300,Pancreas,144.55161999975547,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,photon,10.0,7400_7401_7402_7403,Small intestine wall,755.7556190799887,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,photon,10.0,12700,Spleen,187.399994554262,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,photon,10.0,13100,Thymus,20.5027913149354,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,photon,10.0,13900,Uterus/cervix,81.99316851612399,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,photon,10.0,500_13300_13301,Tongue,61.4766985224,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,photon,10.0,13400,Tonsils,3.0754149242855,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,photon,10.0,7600_7601_7602_7800_7801_7802,Right colon wall (ascending + right transverse),181.3506581257728,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,photon,10.0,8000_8001_8002_8200_8201_8202,Left colon wall (left transverse + descending),181.344670568124,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,photon,10.0,8400_8401_8402_8600,Rectosigmoid colon wall (sigmoid + rectum),87.5565272477364,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,photon,10.0,10000,Extrathoracic lymph nodes,12.6954704544888,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,photon,10.0,9700_9900,Alveolar-interstitium,949.7733446006616,2.4799034915782326e-14,0.0154783401464734,0.654057164100199,65.40571641001989,
Adult Female,13200,Thyroid,photon,10.0,10100,Thoracic lymph nodes,12.6954425665464,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,photon,10.0,6600_6601_6800_6801,Entire lens of eye,0.4563200427839999,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,photon,10.0,11400,Pituitary gland,0.6150875890969,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,photon,10.0,12600,Spinal cord,19.098306243841296,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,photon,10.0,13500_13600,Ureters,15.377096770091198,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,photon,10.0,11600_11700_11800_11900,Adipose/residual tissue,22325.44390576201,3.243436162874456e-15,0.0020243936243015,0.2704613466262435,27.04613466262436,
Adult Male,9500,Liver,electron,1.0,1400_2500_2700_2900_4000_4200_4400_4600_4800_5000_5200_5400_5600,Red (active) marrow,1170.2,0.0,0.0,0.0,0.0,Direct dose calculation
Adult Male,9500,Liver,electron,1.0,7600_7601_7602_7800_7801_7802_8000_8001_8002_8200_8201_8202_8400_8401_8402_8600,Colon wall,493.0286250496823,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,1.0,9700_9900,RLung + LLung,1198.7383429115455,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,1.0,7200_7201_7202_7203,Stomach wall,194.2706753681761,3.5139492914824025e-15,0.0219323463899836,0.9949874371000004,99.49874371000004,
Adult Male,9500,Liver,electron,1.0,6200_6300_6400_6500,Breast-a + Breast-g,25.8983249613398,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,1.0,12900_13000,Testes,37.2335030541024,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,1.0,13700_13701,Urinary bladder wall,51.098861067696,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,1.0,11000_11001_11002,Oesophagus wall,51.805516059568895,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,1.0,9500,Liver,2360.0000048976,6.697816774e-14,0.4180448417399912,0.006765025857,0.6765025857,
Adult Male,9500,Liver,electron,1.0,13200,Thyroid,23.35052428915409,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,1.0,1400_1500_1700_1800_2000_2100_2300_2500_2700_2900_3000_3200_3300_3500_3600_3800_4000_4200_4400_4600_4800_5000_5200_5400_5600,50-um endosteal region,544.4000000000001,0.0,0.0,0.0,0.0,Direct dose calculation
Adult Male,9500,Liver,electron,1.0,6100,Brain,1517.389677890517,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,1.0,12000_12100,Salivary glands,88.09072105494198,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,1.0,12200_12201_12300_12301_12400_12401_12500_12501,Skin,3469.5686797503827,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,1.0,100_200,RAdrenal + LAdrenal,17.3654826537696,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,1.0,300_301_302_303_401_402_403_404_405,ET region,40.874294211561896,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,1.0,7000,Gallbladder wall,10.363612759847,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,1.0,8700,Heart wall,385.83881449935967,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,1.0,8900_9000_9100_9200_9300_9400,RKidney + LKidney,422.1460954257534,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,1.0,10200_10300_10400_10500,Systemic lymph nodes,157.75215354934082,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,1.0,10600_10700_10800_10900,Muscle,29776.62079065681,2.9664437868258213e-19,1.8515085814352268e-06,0.9949874371000004,99.49874371000004,
Adult Male,9500,Liver,electron,1.0,500_501_600,Oral mucosa,0.132558756435,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,1.0,11300,Pancreas,173.6312955899076,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,1.0,11500,Prostate,17.6181441863475,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,1.0,7400_7401_7402_7403,Small intestine wall,862.6001132021238,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,1.0,12700,Spleen,228.399995069508,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,1.0,13100,Thymus,25.9090285487644,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,1.0,500_13300_13301,Tongue,75.63116131116001,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,1.0,13400,Tonsils,3.1090947489247,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,1.0,7600_7601_7602_7800_7801_7802,Right colon wall (ascending + right transverse),199.8816354031003,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,1.0,8000_8001_8002_8200_8201_8202,Left colon wall (left transverse + descending),199.8816446823837,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,1.0,8400_8401_8402_8600,Rectosigmoid colon wall (sigmoid + rectum),93.2653449641983,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,1.0,10000,Extrathoracic lymph nodes,15.9491859978336,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,1.0,9700_9900,Alveolar-interstitium,1198.7383429115455,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,1.0,10100,Thoracic lymph nodes,15.9492054466992,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,1.0,6600_6601_6800_6801,Entire lens of eye,0.4563200232799999,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,1.0,11400,Pituitary gland,0.6218196488647999,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,1.0,12600,Spinal cord,37.951723316125,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,1.0,13500_13600,Ureters,16.581775641709697,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,1.0,11600_11700_11800_11900,Adipose/residual tissue,18212.50240985575,5.636166289350374e-17,0.0003517818304015,0.7835625440999999,78.35625440999999,
Adult Male,9500,Liver,electron,10.0,1400_2500_2700_2900_4000_4200_4400_4600_4800_5000_5200_5400_5600,Red (active) marrow,1170.2,3.7028172627504016e-15,0.0023111167546527,0.6375884066450321,63.75884066450321,Direct dose calculation
Adult Male,9500,Liver,electron,10.0,7600_7601_7602_7800_7801_7802_8000_8001_8002_8200_8201_8202_8400_8401_8402_8600,Colon wall,493.0286250496823,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,10.0,9700_9900,RLung + LLung,1198.7383429115455,2.2316884862259552e-14,0.0139291039381497,0.4576669394703418,45.76669394703418,
Adult Male,9500,Liver,electron,10.0,7200_7201_7202_7203,Stomach wall,194.2706753681761,2.988500487991074e-14,0.0186527529148278,0.9934634991,99.34634991,
Adult Male,9500,Liver,electron,10.0,6200_6300_6400_6500,Breast-a + Breast-g,25.8983249613398,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,10.0,12900_13000,Testes,37.2335030541024,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,10.0,13700_13701,Urinary bladder wall,51.098861067696,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,10.0,11000_11001_11002,Oesophagus wall,51.805516059568895,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,10.0,9500,Liver,2360.0000048976,5.360269107e-13,0.3345616827289427,0.03748527485,3.748527485,
Adult Male,9500,Liver,electron,10.0,13200,Thyroid,23.35052428915409,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,10.0,1400_1500_1700_1800_2000_2100_2300_2500_2700_2900_3000_3200_3300_3500_3600_3800_4000_4200_4400_4600_4800_5000_5200_5400_5600,50-um endosteal region,544.4000000000001,1.247930865876561e-15,0.0007788971823668,0.6412894870416119,64.12894870416119,Direct dose calculation
Adult Male,9500,Liver,electron,10.0,6100,Brain,1517.389677890517,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,10.0,12000_12100,Salivary glands,88.09072105494198,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,10.0,12200_12201_12300_12301_12400_12401_12500_12501,Skin,3469.5686797503827,9.963538664620367e-16,0.0006218751698897,0.5967663630150268,59.67663630150268,
Adult Male,9500,Liver,electron,10.0,100_200,RAdrenal + LAdrenal,17.3654826537696,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,10.0,300_301_302_303_401_402_403_404_405,ET region,40.874294211561896,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,10.0,7000,Gallbladder wall,10.363612759847,3.677237422e-13,0.2295151073836113,0.5269822851,52.69822851,
Adult Male,9500,Liver,electron,10.0,8700,Heart wall,385.83881449935967,2.979403821e-14,0.0185959759852557,0.6210688251,62.106882510000005,
Adult Male,9500,Liver,electron,10.0,8900_9000_9100_9200_9300_9400,RKidney + LKidney,422.1460954257534,1.4771538930638834e-14,0.0092196694279338,0.973431689615236,97.3431689615236,
Adult Male,9500,Liver,electron,10.0,10200_10300_10400_10500,Systemic lymph nodes,157.75215354934082,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,10.0,10600_10700_10800_10900,Muscle,29776.62079065681,9.912112765970424e-16,0.0006186654177588,0.3100327922400919,31.00327922400919,
Adult Male,9500,Liver,electron,10.0,500_501_600,Oral mucosa,0.132558756435,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,10.0,11300,Pancreas,173.6312955899076,1.703197907e-13,0.1063052519214374,0.5459517481999999,54.59517481999999,
Adult Male,9500,Liver,electron,10.0,11500,Prostate,17.6181441863475,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,10.0,7400_7401_7402_7403,Small intestine wall,862.6001132021238,2.8726050792070544e-15,0.0017929390669214,0.9630113789885816,96.30113789885816,
Adult Male,9500,Liver,electron,10.0,12700,Spleen,228.399995069508,3.9277526779999997e-16,0.0002451510398197,0.9949874371,99.49874371,
Adult Male,9500,Liver,electron,10.0,13100,Thymus,25.9090285487644,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,10.0,500_13300_13301,Tongue,75.63116131116001,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,10.0,13400,Tonsils,3.1090947489247,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,10.0,7600_7601_7602_7800_7801_7802,Right colon wall (ascending + right transverse),199.8816354031003,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,10.0,8000_8001_8002_8200_8201_8202,Left colon wall (left transverse + descending),199.8816446823837,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,10.0,8400_8401_8402_8600,Rectosigmoid colon wall (sigmoid + rectum),93.2653449641983,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,10.0,10000,Extrathoracic lymph nodes,15.9491859978336,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,10.0,9700_9900,Alveolar-interstitium,1198.7383429115455,2.2316884862259552e-14,0.0139291039381497,0.4576669394703418,45.76669394703418,
Adult Male,9500,Liver,electron,10.0,10100,Thoracic lymph nodes,15.9492054466992,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,10.0,6600_6601_6800_6801,Entire lens of eye,0.4563200232799999,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,10.0,11400,Pituitary gland,0.6218196488647999,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,10.0,12600,Spinal cord,37.951723316125,8.30876659e-14,0.0518592420690646,0.9949874371,99.49874371,
Adult Male,9500,Liver,electron,10.0,13500_13600,Ureters,16.581775641709697,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,electron,10.0,11600_11700_11800_11900,Adipose/residual tissue,18212.50240985575,6.2033833357597705e-15,0.0038718473382505,0.1876754399549534,18.76754399549534,
Adult Male,9500,Liver,photon,10.0,1400_2500_2700_2900_4000_4200_4400_4600_4800_5000_5200_5400_5600,Red (active) marrow,1170.2,1.4776708753611845e-15,0.0009222896177633,0.9481819192042866,94.81819192042866,Direct dose calculation
Adult Male,9500,Liver,photon,10.0,1400_2500_2700_2900_4000_4200_4400_4600_4800_5000_5200_5400_5600,Red (active) marrow,1170.1999999999998,6.209876226110248e-15,0.0038758998816547,0.2128026748209056,21.28026748209056,Fluence-to-dose response functions
Adult Male,9500,Liver,photon,10.0,7600_7601_7602_7800_7801_7802_8000_8001_8002_8200_8201_8202_8400_8401_8402_8600,Colon wall,493.0286250496823,6.158373485884511e-16,0.0003843754399606,0.9949874371000004,99.49874371000004,
Adult Male,9500,Liver,photon,10.0,9700_9900,RLung + LLung,1198.7383429115455,3.116221840989243e-14,0.0194499268985683,0.5737602837513153,57.376028375131526,
Adult Male,9500,Liver,photon,10.0,7200_7201_7202_7203,Stomach wall,194.2706753681761,7.466863188406508e-14,0.046604494348199,0.7014809752999999,70.14809752999999,
Adult Male,9500,Liver,photon,10.0,6200_6300_6400_6500,Breast-a + Breast-g,25.8983249613398,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,photon,10.0,12900_13000,Testes,37.2335030541024,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,photon,10.0,13700_13701,Urinary bladder wall,51.098861067696,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,photon,10.0,11000_11001_11002,Oesophagus wall,51.805516059568895,8.411475264575074e-14,0.0525002991934508,0.930256511843231,93.0256511843231,
Adult Male,9500,Liver,photon,10.0,9500,Liver,2360.0000048976,2.8902673690000005e-14,0.0180396300112324,0.3779264828,37.79264828,
Adult Male,9500,Liver,photon,10.0,13200,Thyroid,23.35052428915409,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,photon,10.0,1400_1500_1700_1800_2000_2100_2300_2500_2700_2900_3000_3200_3300_3500_3600_3800_4000_4200_4400_4600_4800_5000_5200_5400_5600,50-um endosteal region,544.4000000000001,4.5676789924973925e-16,0.0002850920988089,0.9396792747936314,93.96792747936314,Direct dose calculation
Adult Male,9500,Liver,photon,10.0,1400_1500_1700_1800_2000_2100_2300_2500_2700_2900_3000_3200_3300_3500_3600_3800_4000_4200_4400_4600_4800_5000_5200_5400_5600,50-um endosteal region,544.4,2.62593421075884e-15,0.0016389792205389,0.2022656950185929,20.22656950185929,Fluence-to-dose response functions
Adult Male,9500,Liver,photon,10.0,6100,Brain,1517.389677890517,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,photon,10.0,12000_12100,Salivary glands,88.09072105494198,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,photon,10.0,12200_12201_12300_12301_12400_12401_12500_12501,Skin,3469.5686797503827,4.312484270690106e-16,0.0002691640970898,0.5445262664549346,54.45262664549346,
Adult Male,9500,Liver,photon,10.0,100_200,RAdrenal + LAdrenal,17.3654826537696,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,photon,10.0,300_301_302_303_401_402_403_404_405,ET region,40.874294211561896,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,photon,10.0,7000,Gallbladder wall,10.363612759847,4.138756688e-14,0.0258320874251387,0.9949874371,99.49874371,
Adult Male,9500,Liver,photon,10.0,8700,Heart wall,385.83881449935967,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,photon,10.0,8900_9000_9100_9200_9300_9400,RKidney + LKidney,422.1460954257534,2.8042087986398242e-14,0.0175024946633942,0.7925865079286724,79.25865079286723,
Adult Male,9500,Liver,photon,10.0,10200_10300_10400_10500,Systemic lymph nodes,157.75215354934082,1.4551319526719398e-14,0.0090822192871402,0.9949874371000004,99.49874371000004,
Adult Male,9500,Liver,photon,10.0,10600_10700_10800_10900,Muscle,29776.62079065681,1.7541348239449844e-15,0.001094844842148,0.3446673629,34.46673629,
Adult Male,9500,Liver,photon,10.0,500_501_600,Oral mucosa,0.132558756435,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,photon,10.0,11300,Pancreas,173.6312955899076,4.637921161e-14,0.0289476270130168,0.718724142,71.8724142,
Adult Male,9500,Liver,photon,10.0,11500,Prostate,17.6181441863475,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,photon,10.0,7400_7401_7402_7403,Small intestine wall,862.6001132021238,1.1353300150873847e-14,0.007086172591676,0.6135678926802177,61.35678926802177,
Adult Male,9500,Liver,photon,10.0,12700,Spleen,228.399995069508,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,photon,10.0,13100,Thymus,25.9090285487644,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,photon,10.0,500_13300_13301,Tongue,75.63116131116001,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,photon,10.0,13400,Tonsils,3.1090947489247,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,photon,10.0,7600_7601_7602_7800_7801_7802,Right colon wall (ascending + right transverse),199.8816354031003,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,photon,10.0,8000_8001_8002_8200_8201_8202,Left colon wall (left transverse + descending),199.8816446823837,1.5190261302445929e-15,0.0009481015376265,0.9949874371,99.49874371,
Adult Male,9500,Liver,photon,10.0,8400_8401_8402_8600,Rectosigmoid colon wall (sigmoid + rectum),93.2653449641983,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,photon,10.0,10000,Extrathoracic lymph nodes,15.9491859978336,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,photon,10.0,9700_9900,Alveolar-interstitium,1198.7383429115455,3.116221840989243e-14,0.0194499268985683,0.5737602837513153,57.376028375131526,
Adult Male,9500,Liver,photon,10.0,10100,Thoracic lymph nodes,15.9492054466992,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,photon,10.0,6600_6601_6800_6801,Entire lens of eye,0.4563200232799999,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,photon,10.0,11400,Pituitary gland,0.6218196488647999,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,photon,10.0,12600,Spinal cord,37.951723316125,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,photon,10.0,13500_13600,Ureters,16.581775641709697,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,photon,10.0,11600_11700_11800_11900,Adipose/residual tissue,18212.50240985575,4.726130998098938e-15,0.0029498189511726,0.2672921137526141,26.729211375261407,
Adult Male,13200,Thyroid,electron,1.0,1400_2500_2700_2900_4000_4200_4400_4600_4800_5000_5200_5400_5600,Red (active) marrow,1170.2,5.0390896459673546e-18,3.145152375232719e-05,0.929119419579776,92.9119419579776,Direct dose calculation
Adult Male,13200,Thyroid,electron,1.0,7600_7601_7602_7800_7801_7802_8000_8001_8002_8200_8201_8202_8400_8401_8402_8600,Colon wall,493.0286250496823,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,1.0,9700_9900,RLung + LLung,1198.7383429115455,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,1.0,7200_7201_7202_7203,Stomach wall,194.2706753681761,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,1.0,6200_6300_6400_6500,Breast-a + Breast-g,25.8983249613398,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,1.0,12900_13000,Testes,37.2335030541024,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,1.0,13700_13701,Urinary bladder wall,51.098861067696,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,1.0,11000_11001_11002,Oesophagus wall,51.805516059568895,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,1.0,9500,Liver,2360.0000048976,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,electron,1.0,13200,Thyroid,23.35052428915409,5.397128467e-12,33.686226302813104,0.04291305467,4.291305467,
