Phantom,Source Organ ID,Source Organ Name,Source Type,Source Energy (MeV),Target Organ IDs,Target Region Name,Target Region Mass (g),Dose (Gy/source),SAF (kg^-1),Relative Error,Statistical Uncertainty (%),Calculation Method
Adult Male,9500,Liver,photon,10.0,8900_9000_9100_9200_9300_9400,RKidney + LKidney,422.1460954257534,1.1932918423561881e-14,0.0074479418625465,0.3716527205827055,37.16527205827055,
Adult Male,9500,Liver,photon,10.0,8900_9000_9100_9200_9300_9400,RKidney + LKidney,422.1460954257534,1.2037411901164736e-14,0.0075131615614145,0.3935345785789151,39.35345785789151,
Adult Male,9500,Liver,photon,10.0,10200_10300_10400_10500,Systemic lymph nodes,157.75215354934082,1.0245269888152509e-15,0.000639459449772,0.9994998749,99.94998749,
Adult Male,9500,Liver,photon,10.0,10200_10300_10400_10500,Systemic lymph nodes,157.75215354934082,3.259945436654537e-15,0.0020346979025126,0.6354272918,63.54272918,
Adult Male,9500,Liver,photon,10.0,10600_10700_10800_10900,Muscle,29776.62079065681,1.950378967730827e-15,0.0012173308025729,0.1161811000601918,11.618110006019188,
Adult Male,9500,Liver,photon,10.0,10600_10700_10800_10900,Muscle,29776.62079065681,1.999998196030781e-15,0.0012483006889431,0.1193813412288274,11.93813412288274,
Adult Male,9500,Liver,photon,10.0,500_501_600,Oral mucosa,0.132558756435,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,photon,10.0,11300,Pancreas,173.6312955899076,2.7358195050000004e-14,0.0170756422665453,0.4068207130999999,40.68207131,
Adult Male,9500,Liver,photon,10.0,11300,Pancreas,173.6312955899076,1.604463743e-14,0.0100142750115784,0.4944423164999999,49.44423164999999,
Adult Male,9500,Liver,photon,10.0,11500,Prostate,17.6181441863475,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,photon,10.0,7400_7401_7402_7403,Small intestine wall,862.6001132021238,8.579184274392105e-15,0.0053547056500092,0.2637975473636319,26.3797547363632,
Adult Male,9500,Liver,photon,10.0,7400_7401_7402_7403,Small intestine wall,862.6001132021238,7.887922931730425e-15,0.0049232542557044,0.3005885472706848,30.05885472706848,
Adult Male,9500,Liver,photon,10.0,12700,Spleen,228.399995069508,1.009672618e-14,0.0063018808074819,0.6902012116,69.02012116,
Adult Male,9500,Liver,photon,10.0,12700,Spleen,228.399995069508,1.122470355e-14,0.0070059089065461,0.6190592676,61.90592676,
Adult Male,9500,Liver,photon,10.0,13100,Thymus,25.9090285487644,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,photon,10.0,500_13300_13301,Tongue,75.63116131116001,1.067075926614782e-16,6.660164079105205e-05,0.9994998749,99.94998749,
Adult Male,9500,Liver,photon,10.0,500_13300_13301,Tongue,75.63116131116001,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,photon,10.0,13400,Tonsils,3.1090947489247,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,photon,10.0,7600_7601_7602_7800_7801_7802,Right colon wall (ascending + right transverse),199.8816354031003,1.0085402208745227e-14,0.0062948129405473,0.5612349102673988,56.12349102673988,
Adult Male,9500,Liver,photon,10.0,7600_7601_7602_7800_7801_7802,Right colon wall (ascending + right transverse),199.8816354031003,1.5626831751414714e-14,0.0097535012181532,0.3555981921274481,35.55981921274481,
Adult Male,9500,Liver,photon,10.0,8000_8001_8002_8200_8201_8202,Left colon wall (left transverse + descending),199.8816446823837,6.663349365720868e-15,0.0041589355532451,0.532265265571873,53.226526557187306,
Adult Male,9500,Liver,photon,10.0,8000_8001_8002_8200_8201_8202,Left colon wall (left transverse + descending),199.8816446823837,3.4033592406283414e-15,0.0021242097584032,0.7660192244382893,76.60192244382893,
Adult Male,9500,Liver,photon,10.0,8400_8401_8402_8600,Rectosigmoid colon wall (sigmoid + rectum),93.2653449641983,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,photon,10.0,8400_8401_8402_8600,Rectosigmoid colon wall (sigmoid + rectum),93.2653449641983,3.240186634988031e-18,2.022365428522554e-06,0.9994998749,99.94998749,
Adult Male,9500,Liver,photon,10.0,10000,Extrathoracic lymph nodes,15.9491859978336,4.238686891e-15,0.0026455802693976,0.9994998749,99.94998749,
Adult Male,9500,Liver,photon,10.0,10000,Extrathoracic lymph nodes,15.9491859978336,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,photon,10.0,9700_9900,Alveolar-interstitium,1198.7383429115455,1.3573745863232026e-14,0.0084720657979791,0.2004721439244141,20.04721439244141,
Adult Male,9500,Liver,photon,10.0,9700_9900,Alveolar-interstitium,1198.7383429115455,9.04149918402864e-15,0.0056432599203847,0.269614144686531,26.9614144686531,
Adult Male,9500,Liver,photon,10.0,10100,Thoracic lymph nodes,15.9492054466992,9.447464161e-15,0.0058966433291528,0.8009111784000001,80.09111784000001,
Adult Male,9500,Liver,photon,10.0,10100,Thoracic lymph nodes,15.9492054466992,1.983050058e-15,0.0012377224932117,0.8504722718,85.04722718,
Adult Male,9500,Liver,photon,10.0,6600_6601_6800_6801,Entire lens of eye,0.4563200232799999,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,photon,10.0,11400,Pituitary gland,0.6218196488647999,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,photon,10.0,12600,Spinal cord,37.951723316125,2.157684888e-14,0.0134672098082796,0.5854953341999999,58.54953341999999,
Adult Male,9500,Liver,photon,10.0,12600,Spinal cord,37.951723316125,2.217576315e-14,0.0138410226933826,0.744317712,74.4317712,
Adult Male,9500,Liver,photon,10.0,13500_13600,Ureters,16.581775641709697,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,photon,10.0,11600_11700_11800_11900,Adipose/residual tissue,18212.50240985575,3.637814770032819e-15,0.0022705453898368,0.0926755938646285,9.267559386462857,
Adult Male,9500,Liver,photon,10.0,11600_11700_11800_11900,Adipose/residual tissue,18212.50240985575,3.2167852654242818e-15,0.0020077594424738,0.1004415618932559,10.044156189325598,
