Organ ID,Organ Mass (g),Dose (Gy/source),Relative Error
4600,156.6702568,4.41814001e-16,0.03074057216
4700,103.9434066,1.842409647e-16,0.0545862686
4800,78.91527128,1.854710757e-16,0.06728040716
4900,289.4401291,1.616860324e-15,0.01168478513
5000,345.2217733,2.082514202e-15,0.01033527097
5100,188.0474514,1.051766423e-15,0.01717372442
5200,291.5843646,1.170095287e-15,0.01456592154
5300,110.3202883,2.381422858e-16,0.04335816588
5400,192.223999,2.550630164e-16,0.0365383374
5500,9.990523425,1.633894944e-15,0.05093053186
5600,61.42008372,1.67862229e-15,0.02711351003
5700,56.33146379,2.971104263e-15,0.02082138862
5800,82.06297946,1.714767781e-15,0.02198484753
6100,1517.389678,4.990060424e-17,0.03293575455
6200,7.769025257,9.401970324e-16,0.1021283088
6300,5.180134068,7.856107486e-16,0.1396577892
6400,7.769029193,2.810028831e-15,0.05861919059
6500,5.180136443,2.152818218e-15,0.08221533459
6600,0.03888948808,0,0
6601,0.1892705688,0,0
6700,1.113285069,6.000758981e-17,0.758595479
6701,0.3075716047,0,0
6702,6.12199394,9.562648503e-17,0.3174902283
6800,0.03888931397,0,0
6801,0.1892706524,4.257644056e-16,0.9919903553
6900,1.113281696,2.986431987e-17,0.4916265026
6901,0.307571592,1.081547105e-16,0.8156897937
6902,6.12199522,8.644265961e-17,0.3904605391
7000,10.36361276,9.553876284e-15,0.02422313027
7100,57.99999933,9.128919926e-15,0.01264438393
7200,1.783738388,3.02851584e-15,0.04875193097
7201,1.192821131,3.105239535e-15,0.05116146993
7202,6.008017357,2.987076935e-15,0.03840422253
7203,185.2860985,3.305429922e-15,0.01119540031
7300,249.9999865,2.707180472e-15,0.01102588962
7400,14.54747904,9.362694022e-16,0.03786865342
7401,2.264442035,9.023093249e-16,0.05441920211
7402,5.691843593,9.244643773e-16,0.04569452522
7403,840.0963485,9.277176842e-16,0.009526761579
7500,53.33739729,9.235750662e-16,0.02839129649
7501,296.6626081,9.132888456e-16,0.01585991205
7600,3.071450222,1.822728834e-15,0.07463388335
7601,0.2233495664,1.714060286e-15,0.1238432714
7602,116.6341778,1.78240212e-15,0.01904253588
7700,55.00000064,1.558854993e-15,0.02934132497
7800,3.992697541,4.131066174e-15,0.04273174193
7801,0.2886113451,4.333853622e-15,0.07505742284
7802,75.67134897,4.030878787e-15,0.01566058729
7900,95.00000217,4.035038984e-15,0.01460755292
8000,2.823670214,1.657876933e-15,0.07523736799
8001,0.204972319,1.452375717e-15,0.1479408675
8002,76.9240245,1.571044983e-15,0.02427641855
8100,39.99999291,1.741752887e-15,0.0325579454
8200,2.77943439,6.464673377e-16,0.1172072753
8201,0.2033227536,8.481697003e-16,0.193544019
8202,116.9462205,6.867384852e-16,0.02874879657
