Organ ID,Organ Mass (g),Dose (Gy/source),Relative Error
11700,11176.90036,5.150342068e-15,0.09656830638
11800,1549.841515,2.677919151e-15,0.433689607
11900,4510.133509,1.335773729e-16,0.9881692579
12000,44.04535869,0,0
12100,44.04536237,2.364151779e-16,0.9994998749
12200,259.2303086,7.042718349e-19,0.9994998749
12201,8.470001531,0,0
12300,1271.006475,2.677294536e-15,0.1820213078
12301,38.41782704,2.642908735e-15,0.2775169455
12400,575.7089401,1.732914844e-15,0.3261389535
12401,18.84302052,1.35186613e-15,0.4028797357
12500,1259.982016,5.233820412e-17,0.9994998749
12501,37.78988121,4.825581429e-17,0.9994998749
12600,37.95172332,1.66748418e-16,0.7269696836
12700,228.3999951,2.070135293e-15,0.7084735378
12800,50.72662088,0,0
12801,0.04313799171,0,0
12900,18.61675322,0,0
13000,18.61674984,0,0
13100,25.90902855,0,0
13200,23.35052429,3.507945453e-16,0.9994998749
13300,20.99303754,0,0
13301,54.55215826,0,0
13400,3.109094749,0,0
13500,8.809067047,3.282106574e-14,0.9994998749
13600,7.772708595,0,0
13700,49.78112324,0,0
13701,1.317737832,0,0
13800,200.000003,9.671070917e-17,0.6406476192
14000,0.1401650804,0,0
