Spongiosa ID,Energy (MeV),Fluence (photons/m2/source)
4000,0.0181970085861,0
4000,0.0194984459976,0
4000,0.0208929613085,0
4000,0.0223872113857,0
4000,0.0239883291902,0
4000,0.0257039578277,0
4000,0.0275422870334,0
4000,0.0295120922667,0
4000,0.0316227766017,0
4000,0.0338844156139,0
4000,0.036307805477,0
4000,0.0389045144994,0.00238677987081
4000,0.041686938347,0
4000,0.0446683592151,0.0013192756244
4000,0.0478630092323,0.00812991468583
4000,0.0512861383991,0.00947474700351
4000,0.0549540873858,0.00925534008703
4000,0.0588843655356,0.00601408425183
4000,0.063095734448,0.00534574792113
4000,0.0676082975392,0.00165070128856
4000,0.0724435960075,0.00800179699338
4000,0.0776247116629,0.000637008996529
4000,0.0831763771103,0.026080126221
4000,0.0891250938134,0.00494151852961
4000,0.0954992586021,0.0108507775273
4000,0.102329299228,0.00819401637408
4000,0.109647819614,0.0122997115421
4000,0.117489755494,0.0108400214731
4000,0.125892541179,0.0145297386949
4000,0.134896288259,0.0146951564798
4000,0.144543977075,0.000885361240139
4000,0.154881661891,0.00826596906932
4000,0.165958690744,0.0211726695959
4000,0.177827941004,0.00994991443736
4000,0.190546071796,0.01063891269
4000,0.204173794467,0.0062680567652
4000,0.218776162395,0.0107789789827
4000,0.234422881532,0.00849713106947
4000,0.251188643151,0.0123817538824
4000,0.269153480393,0.0231199769555
4000,0.288403150313,0.01295746073
4000,0.309029543251,0.00704198820996
4000,0.331131121483,0.031548477291
4000,0.354813389234,0.0033949231154
4000,0.380189396321,0.0118685952645
4000,0.407380277804,0.0088478387683
4000,0.43651583224,0.0048706829442
4000,0.467735141287,0.00936458680336
4000,0.501187233627,0.00833621128173
4000,0.53703179637,0.00756708461935
4000,0.575439937337,0.0111813922023
4000,0.616595001861,0.0104875174842
4000,0.660693448008,0.0217887887498
4000,0.707945784384,0.0134532657625
4000,0.758577575029,0.012075354998
4000,0.812830516164,0.0249444105721
4000,0.870963589956,0.00541892004398
4000,0.933254300797,0.00607820110887
4000,1,0.151114701751
4200,0.001,0
4200,0.00107151930524,0
4200,0.0011481536215,0
4200,0.00123026877081,0
4200,0.00131825673856,0
4200,0.00141253754462,0
4200,0.00151356124844,0
4200,0.00162181009736,0
4200,0.00173780082875,0
4200,0.00186208713666,0
4200,0.00199526231497,0
4200,0.0021379620895,0
4200,0.00229086765277,0
4200,0.00245470891569,0
4200,0.0026302679919,0
4200,0.00281838293126,0
4200,0.0030199517204,0
4200,0.0032359365693,0
4200,0.00346736850453,0
4200,0.00371535229097,2.28473257868e-06
4200,0.00398107170553,0
4200,0.00426579518802,0
4200,0.00457088189615,0
4200,0.00489778819368,0
4200,0.0052480746025,0
4200,0.0056234132519,0
4200,0.00602559586074,0
4200,0.00645654229035,1.29658831926e-06
4200,0.00691830970919,0
4200,0.00741310241301,0
4200,0.00794328234724,0
4200,0.00851138038202,0
4200,0.00912010839356,0
4200,0.00977237220956,8.54342491893e-06
4200,0.0104712854805,0
4200,0.011220184543,0
4200,0.0120226443462,4.86487139726e-06
4200,0.0128824955169,0
4200,0.013803842646,0
4200,0.0147910838817,0
4200,0.0158489319246,0
4200,0.0169824365246,0
4200,0.0181970085861,0.000158619122645
4200,0.0194984459976,0
4200,0.0208929613085,0
4200,0.0223872113857,0
4200,0.0239883291902,0
4200,0.0257039578277,0
4200,0.0275422870334,0.000390675220807
4200,0.0295120922667,0.000105391809466
4200,0.0316227766017,2.00929338564e-05
4200,0.0338844156139,0.000229659623726
4200,0.036307805477,0.00230880416846
4200,0.0389045144994,0.00390616362041
4200,0.041686938347,0.00244294678311
4200,0.0446683592151,0.00480664516322
4200,0.0478630092323,0.00598497903484
4200,0.0512861383991,0.00668338504523
4200,0.0549540873858,0.0112678078527
4200,0.0588843655356,0.0139220950294
4200,0.063095734448,0.0141810012252
4200,0.0676082975392,0.0141402527865
4200,0.0724435960075,0.0178416054392
